miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
hsa-miR-2277-5p,34.29762988272727,29.25906894,-0.2292250214071485,0.5676861837852549,0.9992742036085688,False,False,,False
hsa-miR-125b-5p,30282.72249545455,34211.329620000004,0.1759792622100562,0.5676861837852549,0.9992742036085688,False,False,"RORA,IL6R,LIFR,RORB,STAT3",True
hsa-miR-3117-3p,18.437393274909088,14.7698210687,-0.3199823498724159,0.5676861837852549,0.9992742036085688,False,False,,False
hsa-miR-26a-5p,333317.7241272727,322277.25226,-0.0485956743555036,0.5676861837852549,0.9992742036085688,False,False,"BMP2K,BMPR1B,KLF4,SMAD2,ARNTL2",True
hsa-miR-100-5p,114309.35978363636,101781.350662,-0.1674702964899914,0.5676861837852549,0.9992742036085688,False,False,,False
hsa-miR-3615,294.35754528,249.262881901,-0.2399015437881102,0.5676861837852549,0.9992742036085688,False,False,,False
hsa-miR-26a-2-5p,333322.65655454545,322281.74140000006,-0.0485969273756907,0.5676861837852549,0.9992742036085688,False,False,"BMP2K,BMPR1B,KLF4,SMAD2,ARNTL2",True
hsa-miR-629-5p,247.06643903636368,241.48619009000004,-0.0329583636587642,0.5676861837852549,0.9992742036085688,False,False,,False
hsa-miR-134-5p,1676.6846429090908,1576.98237604,-0.0884448299416629,0.5676861837852549,0.9992742036085688,False,False,"STAT5B,BDNF",False
hsa-miR-654-5p,128.30485937,138.661264371,0.1119890092400623,0.5676861837852549,0.9992742036085688,False,False,"LHX8,NPAS2,CNTFR",False
hsa-miR-323a-5p,60.49522253818184,68.812497593,0.1858493946292538,0.5676861837852549,0.9992742036085688,False,False,BMP1,False
hsa-miR-19a-3p,22.224046163636363,18.6164053913,-0.2555469688307781,0.5676861837852549,0.9992742036085688,False,False,"RORA,CNTFR,CLOCK,NPAS2,BMPR2,RORB",True
hsa-miR-146b-3p,51.75498503181819,46.826647498,-0.1443680758790364,0.5676861837852549,0.9992742036085688,False,False,BMPR2,False
hsa-miR-22-5p,447.2050230363636,411.47730139,-0.1201235442712018,0.5676861837852549,0.9992742036085688,False,False,"NR1D2,CLOCK",False
hsa-miR-379-3p,205.61278499090912,182.24899936,-0.1740190805718562,0.5676861837852549,0.9992742036085688,False,False,"LHX6,RORA,IL6ST,BMPR2",False
hsa-miR-2113,49.79123498272727,43.151150108,-0.2064927872427837,0.5676861837852549,0.9992742036085688,False,False,,False
hsa-let-7g-5p,89986.41430545454,87938.41906100001,-0.0332136107627789,0.5676861837852549,0.9992742036085688,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-7641,27.50221947363637,25.224177486,-0.1247408246921928,0.6075142607650348,0.9992742036085688,False,False,,False
hsa-miR-887-5p,16.57735665109091,18.0255818419,0.120831848833296,0.6075142607650348,0.9992742036085688,False,False,,False
hsa-miR-221-3p,6377.634622090909,5867.138959400001,-0.1203642855150892,0.6075142607650348,0.9992742036085688,False,False,"GBX2,RORB",False
hsa-miR-125b-2-5p,30218.49949909091,34142.976898,0.1761568260443784,0.6075142607650348,0.9992742036085688,False,False,"RORA,IL6R,LIFR,RORB,STAT3",True
hsa-miR-138-5p,744.9713950999999,1006.58469136,0.4342116257539068,0.6075142607650348,0.9992742036085688,False,False,"BMP1,IL6R,BMP4",False
hsa-miR-335-3p,815.4644986545455,926.40672892,0.1840236619242858,0.6075142607650348,0.9992742036085688,False,True,"RORA,LIFR,BMP3,BDNF,SLC5A7,RORB,BMP2,BMPR2,BMP5,BMP7,KLF7,IL6ST,NR1D2",True
hsa-miR-6842-3p,149.49469393090908,165.56168725000003,0.147274577118762,0.6075142607650348,0.9992742036085688,False,False,"CLOCK,IL6R,BMP8B",False
hsa-miR-455-5p,761.8570441363637,612.55116304,-0.3146899643532439,0.6075142607650348,0.9992742036085688,False,False,,False
hsa-miR-590-3p,15.952092684909092,16.9831259814,0.0903563342680944,0.6075142607650348,0.9992742036085688,False,False,"SMAD2,BMPR2,STAT1,RORA,NR1D2,RORB,IL6ST,BMP5,BDNF,BMP3,LIFR,NPAS2,BMPR1B,BMP2K,KLF7,NTRK2",True
hsa-miR-203a-3p,576.2490697727272,657.7401888,0.1908253069202743,0.6075142607650348,0.9992742036085688,False,False,"BMPR1B,NR1D2,NTRK2",False
hsa-miR-766-3p,22.33263637727273,22.077404457,-0.0165830011830898,0.6075142607650348,0.9992742036085688,False,False,"RORC,BDNF",False
hsa-miR-1908-5p,29.11786589018181,34.615529834,0.2495148093282866,0.6075142607650348,0.9992742036085688,False,False,,False
hsa-miR-1343-3p,30.13830690090909,36.332355197000005,0.2696565175846483,0.6075142607650348,0.9992742036085688,False,False,CNTFR,False
hsa-miR-29a-3p,24209.60289181818,26473.976964,0.1289955199959642,0.6075142607650348,0.9992742036085688,False,False,"RORA,CLOCK,KLF4",False
hsa-miR-340-3p,1034.957177818182,912.02492768,-0.18242591417515,0.6075142607650348,0.9992742036085688,False,False,BMPR1A,False
hsa-miR-340-5p,11910.16846018182,10076.7763885,-0.2411596319220592,0.6075142607650348,0.9992742036085688,False,False,"SMAD2,RORA,BMP2K,RORC,ARNTL2,LIFR,BMPR2,NR1D2,RORB,BMPR1A,CLOCK,IL6ST",True
hsa-miR-181a-2-3p,487.7348937909091,498.34750241,0.0310549079261068,0.6075142607650348,0.9992742036085688,False,False,"BDNF,STAT1",False
hsa-miR-425-5p,590.5670941454546,580.42816025,-0.0249834576865577,0.6075142607650348,0.9992742036085688,False,False,"IL6ST,CLOCK,KLF7",False
hsa-miR-194-1-5p,287.35085714545454,252.15829582,-0.1884836629602047,0.6075142607650348,0.9992742036085688,False,False,"STAT5B,IL6ST,LHX6",False
hsa-miR-874-5p,9.24415777409091,8.736596775799999,-0.0814704764906597,0.6075142607650348,0.9992742036085688,False,False,,False
hsa-miR-331-3p,71.64053835636363,87.545425926,0.2892556239186561,0.6075142607650348,0.9992742036085688,False,False,BMP1,False
hsa-miR-885-5p,200.16107435636368,245.84584111,0.2965925115427774,0.6075142607650348,0.9992742036085688,False,False,"IL6ST,BMP3,RORA",False
hsa-miR-582-3p,495.6970783545454,529.0359751100001,0.0939070751790556,0.6075142607650348,0.9992742036085688,False,True,"BMPR2,ACHE",True
hsa-miR-493-5p,115.7227371509091,115.88384544599998,0.0020071120022295,0.6075142607650348,0.9992742036085688,False,True,"NR1D2,BMP5,RORA,PRIMA1,BMPR1A,CLOCK,STAT5B,KLF4",True
hsa-miR-1291,51.330123414545454,56.854174315,0.1474605484774986,0.6386072647682556,0.9992742036085688,False,False,,False
hsa-miR-6511a-3-3p,13.28980653327273,19.0452100123,0.5191080939515729,0.6386072647682556,0.9992742036085688,False,False,IL6ST,False
hsa-miR-127-5p,455.4184451636363,501.66426946,0.1395294631609225,0.6386072647682556,0.9992742036085688,False,False,,False
hsa-miR-383-5p,721.5694302181818,769.69965355,0.0931573788049817,0.6386072647682556,0.9992742036085688,False,False,,False
hsa-miR-6859-2-5p,11.978782976272727,11.2587301551,-0.0894372217247396,0.6386072647682556,0.9992742036085688,False,False,"LIF,STAT5B",False
hsa-miR-6859-1-5p,11.978782976272727,11.2587301551,-0.0894372217247396,0.6386072647682556,0.9992742036085688,False,False,"LIF,STAT5B",False
hsa-miR-34b-3p,21.992209099090907,16.4774527321,-0.4164992970734742,0.6386072647682556,0.9992742036085688,False,False,IL6R,False
hsa-miR-136-5p,478.36172014545446,491.10702846,0.0379355241301819,0.6386072647682556,0.9992742036085688,False,False,"NTRK2,ARNTL",False
hsa-miR-95-3p,7278.567510272728,7296.685808200001,0.0035867907695141,0.6386072647682556,0.9992742036085688,False,False,,False
hsa-miR-6511a-3p,13.28980653327273,19.0452100123,0.5191080939515729,0.6386072647682556,0.9992742036085688,False,False,IL6ST,False
hsa-miR-6511a-2-3p,13.28980653327273,19.0452100123,0.5191080939515729,0.6386072647682556,0.9992742036085688,False,False,IL6ST,False
hsa-miR-1292-5p,22.75466971636364,21.563852268,-0.0775477148222076,0.6386072647682556,0.9992742036085688,False,False,KLF4,False
hsa-miR-6511a-4-3p,13.28980653327273,19.0452100123,0.5191080939515729,0.6386072647682556,0.9992742036085688,False,False,IL6ST,False
hsa-miR-501-3p,102.6572594190909,89.599037634,-0.1962805096188864,0.6386072647682556,0.9992742036085688,False,False,"RORA,KLF7,NR1D2",False
hsa-miR-29c-3p,318.4092542454545,339.24758231,0.0914562671609573,0.6386072647682556,0.9992742036085688,False,False,"RORA,CLOCK,KLF4",False
hsa-miR-2-378d,158.0851418572727,148.14338453,-0.0937075747621039,0.6386072647682556,0.9992742036085688,False,False,,False
hsa-miR-15a-5p,44.683077137272726,49.187558549,0.1385649062554756,0.6386072647682556,0.9992742036085688,False,True,"CHAT,BMPR1A,CLOCK,RORB",True
hsa-miR-326,59.58601195909091,68.67336710200001,0.2047770093349035,0.6386072647682556,0.9992742036085688,False,False,,False
hsa-miR-6859-4-5p,11.978782976272727,11.2587301551,-0.0894372217247396,0.6386072647682556,0.9992742036085688,False,False,"LIF,STAT5B",False
hsa-miR-411-3p,478.8170369363636,573.22761784,0.2596336334796039,0.6386072647682556,0.9992742036085688,False,False,"LHX6,RORA,IL6ST,BMPR2",False
hsa-miR-6859-5p,11.978782976272727,11.2587301551,-0.0894372217247396,0.6386072647682556,0.9992742036085688,False,False,"LIF,STAT5B",False
hsa-miR-339-5p,36.92311056454545,26.707306363000004,-0.4672896206189749,0.6915847310584153,0.9992742036085688,False,False,"LHX6,NTRK2,RORB,PCYT1A,BMPR1B",True
hsa-miR-10a-5p,408.9735713309091,247.01088544,-0.7274329955589494,0.6915847310584153,0.9992742036085688,False,False,"RORA,BDNF,KLF4,BMP2K,RORB,KLF7",True
hsa-miR-106b-3p,485.35471488181815,405.49057178,-0.2593711366276903,0.6915847310584153,0.9992742036085688,False,False,,False
hsa-miR-543,6241.163432181818,5943.8831471,-0.0704092371443891,0.6915847310584153,0.9992742036085688,False,False,,False
hsa-miR-125b-2-3p,2019.310749636364,2164.377875,0.1000894561964056,0.6915847310584153,0.9992742036085688,False,False,"BMP2K,LIFR,LHX8,GBX2",False
hsa-miR-24-1-5p,619.5210513909092,506.75036848,-0.2898780733908079,0.6915847310584153,0.9992742036085688,False,False,,False
hsa-miR-296-3p,18.632619773636364,19.285368812,0.0496762026489427,0.6915847310584153,0.9992742036085688,False,False,,False
hsa-miR-223-3p,73.51799826545454,49.98098040800001,-0.5567182846640666,0.6915847310584153,0.9992742036085688,False,False,"IL6ST,STAT1,LIF,BMP2K",False
hsa-miR-501-5p,11.077300684090908,11.3494543419,0.0350165690340076,0.6915847310584153,0.9992742036085688,False,False,"BMPR1A,IL6R",False
hsa-miR-21-5p,39117.36885909092,20960.313025,-0.9001490714530096,0.6915847310584153,0.9992742036085688,False,False,"IL6R,BMPR2,STAT3,LIFR,CNTFR",True
hsa-miR-302a-5p,14.340672522272724,11.5790687121,-0.3085934583647742,0.6915847310584153,0.9992742036085688,False,False,"BMPR2,SMAD2,RORA",False
hsa-miR-642a-3p,39.50484524563637,24.559143693800003,-0.6857693508374574,0.6915847310584153,0.9992742036085688,False,False,,False
hsa-miR-6514-5p,10.889656219363635,11.7115793001,0.1049772259382337,0.6915847310584153,0.9992742036085688,False,False,,False
hsa-miR-330-5p,1507.3703476818182,1401.43531826,-0.1051287581434277,0.6915847310584153,0.9992742036085688,False,False,NGFR,False
hsa-miR-708-5p,677.41683,663.7136150100001,-0.0294829610519524,0.6915847310584153,0.9992742036085688,False,False,"CNTFR,NTRK2",False
hsa-miR-641,21.42192936690909,19.914519587,-0.105267745425797,0.6915847310584153,0.9992742036085688,False,False,,False
hsa-miR-130b-3p,24.851649670454545,16.1160826197,-0.6248405154569019,0.6915847310584153,0.9992742036085688,False,False,"RORB,BMPR2,BMP3",False
hsa-miR-455-3p,15.475509289181815,12.1532880399,-0.3486402044346799,0.6915847310584153,0.9992742036085688,False,True,"SMAD2,BCHE",True
