miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant
hsa-miR-320d,26.42697517384615,37.54028413585365,0.5064282658659645,0.002513319031623662,0.7095359874474717,False
hsa-miR-548av-5p,33.54789723384615,30.013437360975608,-0.1606137853121954,0.0039060373901625978,0.7095359874474717,False
hsa-miR-182-5p,132.8102616023077,128.85427053585363,-0.04362626869116859,0.004497819619278198,0.7095359874474717,False
hsa-miR-331-5p,50.4080483523077,63.24689100634145,0.32734046513480397,0.00558689753895647,0.7095359874474717,False
hsa-miR-130a-3p,69.11035023307691,82.6349530107317,0.2578503528770595,0.010167616312817596,0.7874988380615116,False
hsa-miR-509-3-5p,15.488404217,24.300718069463414,0.6498104353746053,0.01035969550274174,0.7874988380615116,False
hsa-miR-548k,38.81481660615385,34.88536891487805,-0.153985380758499,0.010851361941792481,0.7874988380615116,False
hsa-miR-532-3p,36.25189157538461,43.6498226804878,0.26791951818292326,0.016045080899165676,0.865765299876657,False
hsa-miR-455-3p,151.92503488153847,176.03786912682926,0.2125261905404212,0.017042624013320018,0.865765299876657,False
hsa-miR-320e,621.9665897846154,818.810393597561,0.39669233027202466,0.017042624013320018,0.865765299876657,False
hsa-miR-885-3p,12.748741965,17.580588509195124,0.463628475233818,0.028650702255301752,0.9980775504590494,False
hsa-miR-342-5p,146.85019794846153,170.8503085487805,0.21838764285678725,0.0297235390505195,0.9980775504590494,False
hsa-miR-149-5p,2565.7997639230766,3068.761773780488,0.25824806825951896,0.03206940942156089,0.9980775504590494,False
hsa-miR-320a,1574.1135646923076,1818.676283390244,0.20834914420555428,0.03783871160324759,0.9980775504590494,False
hsa-miR-455-5p,92.52526320307692,106.84009539634145,0.20753392962934036,0.06247604904653892,0.9980775504590494,False
hsa-miR-92b-5p,29.740026158461543,33.494683449512195,0.17152620102615312,0.07320736282654694,0.9980775504590494,False
hsa-miR-142-5p,157.47136007538464,160.60112366073173,0.028392522891046212,0.07706874350745374,0.9980775504590494,False
hsa-miR-1229-3p,20.879404975384617,18.380534944317073,-0.18390184312322866,0.07706874350745374,0.9980775504590494,False
hsa-miR-6868-3p,41.62909164046153,59.098256250902445,0.5055234841962104,0.07706874350745374,0.9980775504590494,False
hsa-miR-181a-2-3p,443.8892344615384,497.29113650243903,0.1638909976579761,0.07706874350745374,0.9980775504590494,False
hsa-miR-576-5p,43.83527725461538,52.87901703170732,0.2706029859050165,0.07706874350745374,0.9980775504590494,False
hsa-miR-488-5p,168.13456476923074,151.42993560975611,-0.1509659070100522,0.07706874350745374,0.9980775504590494,False
hsa-miR-320c,366.710850823077,431.1447769804877,0.2335294474287899,0.0773485971619311,0.9980775504590494,False
hsa-miR-548d-5p,109.28037352307692,97.64961226463416,-0.1623480991614752,0.08223733386482734,0.9980775504590494,False
hsa-miR-145-3p,180.70653059076923,154.53182111243902,-0.22574469726435709,0.0931745379501322,0.9980775504590494,False
hsa-miR-320b,430.27640876923067,506.580354504878,0.23552738729086542,0.0931745379501322,0.9980775504590494,False
hsa-miR-450a-5p,96.71544116999999,105.23818431560977,0.12184011520791937,0.0931745379501322,0.9980775504590494,False
hsa-miR-454-5p,11.961975254,9.78574054497561,-0.2897027008073114,0.10293905716572693,0.9980775504590494,False
hsa-miR-369-3p,30.78211193615385,25.428842595390247,-0.27562641857552883,0.10597243108291199,0.9980775504590494,False
hsa-miR-21-5p,34114.24492692308,33316.541849999994,-0.034135623167005136,0.10597243108291199,0.9980775504590494,False
hsa-miR-330-5p,2572.2352587692303,3001.2288424390244,0.22253072923657058,0.10910217778398001,0.9980775504590494,False
hsa-miR-1224-3p,76.48442744923076,84.53401989536584,0.14436601793016202,0.10910217778398001,0.9980775504590494,False
hsa-miR-656-3p,86.91981503923077,77.30979489341465,-0.16903389415893422,0.11419652841010697,0.9980775504590494,False
hsa-miR-495-3p,125.87834345769232,153.60271720170735,0.2871736390764532,0.11419652841010697,0.9980775504590494,False
hsa-miR-574-5p,19.09707913,21.351477372439025,0.16098390061300005,0.11419652841010697,0.9980775504590494,False
hsa-miR-668-3p,23.177068516153845,22.13089178882927,-0.06663651550602445,0.11419652841010697,0.9980775504590494,False
hsa-miR-98-5p,8122.901343076923,7434.597065000001,-0.12774056795680622,0.11419652841010697,0.9980775504590494,False
hsa-miR-190a-5p,113.27285791384612,141.9979818114634,0.3260682166253339,0.12158691134102284,0.9980775504590494,False
hsa-miR-17-3p,21.24495404923077,23.461113984512195,0.14315129403289806,0.12158691134102284,0.9980775504590494,False
hsa-miR-143-3p,23099.93528153846,20014.179071463415,-0.20686636827217164,0.12158691134102284,0.9980775504590494,False
hsa-miR-548b-5p,77.33273906692308,69.54191384146341,-0.15319654154097773,0.1284534249168262,0.9980775504590494,False
hsa-miR-548ay-5p,116.4525298323077,104.16836082780489,-0.16082482843536194,0.1284534249168262,0.9980775504590494,False
hsa-miR-217,15.476139815076923,16.555620717268294,0.09727543488784862,0.1284534249168262,0.9980775504590494,False
hsa-miR-153-5p,12.977909934384611,16.43165275856098,0.34041954039371936,0.13551032750172765,0.9980775504590494,False
hsa-miR-6511b-3p,48.50406160000001,56.74986881780488,0.22651149772332868,0.13551032750172765,0.9980775504590494,False
hsa-miR-451a,20570.825137846154,16832.42477548781,-0.2893566470664002,0.13551032750172765,0.9980775504590494,False
hsa-miR-499a-5p,252.7444054676923,255.1197657707317,0.013495519915731613,0.14239501890139916,0.9980775504590494,False
hsa-let-7g-5p,207125.86833076924,195714.9136297561,-0.08175405100296373,0.14239501890139916,0.9980775504590494,False
