miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant
hsa-miR-24-2-5p,134.2235526388889,189.37688467173916,0.49662239820971443,0.001063574912295917,0.6296363480791829,False
hsa-miR-27b-3p,55998.363701111106,48827.14091434782,-0.19770136847552777,0.006329682553264382,0.8123846278171648,False
hsa-miR-30e-3p,5233.391049444445,5986.788346130434,0.1940362027969389,0.0069350560451784116,0.8123846278171648,False
hsa-miR-577,216.62258853333333,144.14636604608697,-0.5876492225248988,0.008421180228744274,0.8123846278171648,False
hsa-miR-30a-3p,3578.1627449999996,4545.111644434783,0.3450967259315636,0.01362461139157467,0.8123846278171648,False
hsa-miR-362-5p,24.123181121111113,32.73668569565217,0.44048810108399916,0.01362461139157467,0.8123846278171648,False
hsa-miR-378a-5p,18.40951475088889,22.026329860173913,0.25877752607011306,0.015437950999686256,0.8123846278171648,False
hsa-miR-487a-3p,132.14126042666666,113.27098794434782,-0.2223026194772988,0.015437950999686256,0.8123846278171648,False
hsa-miR-3912-3p,25.44112645222222,31.81585341521739,0.3225832703725988,0.022021690767519253,0.8123846278171648,False
hsa-miR-363-3p,2576.0078343333334,3101.50166973913,0.2678299205227912,0.022021690767519253,0.8123846278171648,False
hsa-miR-2-378d,126.10814242555554,167.60640314347827,0.4104158368463908,0.022021690767519253,0.8123846278171648,False
hsa-miR-378d,124.39179494666668,166.1529935847826,0.4176209598912486,0.022021690767519253,0.8123846278171648,False
hsa-miR-20b-5p,45.98850766888889,56.10746545652173,0.2869193604959621,0.022021690767519253,0.8123846278171648,False
hsa-miR-378c,63.51621268888888,87.25110247,0.45804846996522475,0.02266777901371886,0.8123846278171648,False
hsa-miR-30c-2-3p,311.91362828888884,384.5975514956521,0.3022029888693005,0.027806822395253894,0.8123846278171648,False
hsa-miR-340-5p,12427.281653555556,9882.202435608697,-0.3306062408374455,0.027806822395253894,0.8123846278171648,False
hsa-miR-181b-3p,18.273831571444443,14.933200460043478,-0.2912557684810846,0.027806822395253894,0.8123846278171648,False
hsa-miR-95-3p,6798.292202222223,7594.601038000001,0.1598018058909183,0.03183444568038574,0.8123846278171648,False
hsa-miR-4742-3p,13.198381099999999,9.359064070130437,-0.49592481191566407,0.03183444568038574,0.8123846278171648,False
hsa-miR-30a-5p,20961.982963333332,25475.31527478261,0.28132480134694227,0.03183444568038574,0.8123846278171648,False
hsa-miR-27a-5p,19.667623202666665,31.527952797826085,0.6808088736375986,0.03183444568038574,0.8123846278171648,False
hsa-miR-516a-5p,34.084934984444445,27.171753708695654,-0.3270265487430315,0.03604139927554817,0.8123846278171648,False
hsa-miR-516a-2-5p,34.084934984444445,27.171753708695654,-0.3270265487430315,0.03604139927554817,0.8123846278171648,False
hsa-miR-1185-1-3p,43.818081858888895,34.60902924434782,-0.3403778559579944,0.03604139927554817,0.8123846278171648,False
hsa-miR-433-5p,45.26705500333334,39.42032643695652,-0.19952172709592375,0.03604139927554817,0.8123846278171648,False
hsa-miR-184,407.0723053555555,524.8002387608695,0.36648330341663105,0.04284511280339942,0.8123846278171648,False
hsa-miR-10a-5p,156.7150435766667,351.7864770017392,1.1665563499866796,0.04284511280339942,0.8123846278171648,False
hsa-miR-629-5p,203.10546465555555,260.95663686086954,0.3615810376174098,0.04284511280339942,0.8123846278171648,False
hsa-miR-181a-3p,659.5426346888889,579.6549520782609,-0.18627155152059238,0.04284511280339942,0.8123846278171648,False
hsa-miR-625-5p,32.08416481333333,25.271024095999994,-0.3443772987642131,0.04284511280339942,0.8123846278171648,False
hsa-miR-1299,322.74763012088897,544.7610113286958,0.7552169509124447,0.04284511280339942,0.8123846278171648,False
hsa-miR-199a-5p,421.52756996666665,603.4290959652174,0.5175572680317799,0.04549085878896797,0.8123846278171648,False
hsa-miR-199a-1-5p,421.60344012222225,603.4677420956522,0.5173900160259137,0.04549085878896797,0.8123846278171648,False
hsa-miR-219a-2-3p,27304.11331622222,22404.589972956524,-0.2853239830369354,0.05351858190011727,0.8123846278171648,False
hsa-miR-26b-3p,14.877243378888888,11.958853988956523,-0.31502808921652337,0.05351858190011727,0.8123846278171648,False
hsa-miR-125a-3p,45.925263655555554,58.093583241739125,0.33909081493711746,0.05351858190011727,0.8123846278171648,False
hsa-miR-499a-5p,1040.5820574444444,859.4456871913045,-0.2759123601785394,0.05351858190011727,0.8123846278171648,False
hsa-miR-195-3p,186.01899053333332,227.79892087826082,0.29231100031272383,0.05351858190011727,0.8123846278171648,False
hsa-miR-6842-3p,147.21024428888887,167.49718278,0.1862587590249376,0.05351858190011727,0.8123846278171648,False
hsa-miR-3913-1-5p,7.550789129111113,9.516540605086957,0.33380980147313943,0.06089429850831396,0.8157341868894417,False
hsa-miR-708-3p,852.8752175777777,954.1780497173912,0.16192381915315934,0.06089429850831396,0.8157341868894417,False
hsa-miR-7704,39.56880494444445,60.55342644217391,0.6138451040132233,0.06089429850831396,0.8157341868894417,False
hsa-miR-3913-5p,7.550789129111113,9.516540605086957,0.33380980147313943,0.06089429850831396,0.8157341868894417,False
hsa-miR-378a-3p,2399.5562123333334,3222.9882424347825,0.42563131518683406,0.06089429850831396,0.8157341868894417,False
hsa-miR-19a-3p,21.846120717777776,20.465194871869564,-0.09420471436486899,0.06751853911753825,0.8157341868894417,False
hsa-miR-369-3p,137.35166966666668,113.38280155695652,-0.2766726261045669,0.06751853911753825,0.8157341868894417,False
hsa-miR-486-3p,18.785924007111113,23.705147792782608,0.33554830943262015,0.06751853911753825,0.8157341868894417,False
