miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
hsa-miR-10a-5p,95.73046490133332,78.36331146550002,-0.2887997515054818,0.2990126609851141,0.5710467360166841,False,False,"RORA,BDNF,KLF4,BMP2K,RORB,KLF7",True
hsa-miR-576-5p,55.908833624,50.10020165,-0.1582598374402515,0.2990126609851141,0.5710467360166841,False,False,"RORA,BMPR1A,RORB,BMP3,KLF7",True
hsa-miR-502-3p,215.94704668666665,221.21829547,0.0347931198237319,0.2990126609851141,0.5710467360166841,False,False,"RORA,NR1D2,KLF7",False
hsa-miR-100-5p,43695.61005133333,36148.636341000005,-0.2735471199038066,0.2990126609851141,0.5710467360166841,False,False,,False
hsa-miR-301a-3p,20.91387090786667,17.1956277145,-0.2824183308626109,0.2990126609851141,0.5710467360166841,False,False,"RORB,BMPR2,CLOCK",False
hsa-miR-200a-3p,177.53367499533334,123.933097934,-0.5185311750095067,0.2990126609851141,0.5710467360166841,False,False,"CLOCK,STAT5B,STAT5A,RORA,BMPR2",True
hsa-miR-302b-3p,13.844491888133332,17.23990662565,0.3164398547724305,0.2990126609851141,0.5710467360166841,False,False,"LHX6,RORB,BMPR2,SMAD2",False
hsa-miR-320c,416.90814314,428.85034434,0.0407447276315053,0.2990126609851141,0.5710467360166841,False,False,,False
hsa-miR-410-3p,65.74032182533333,84.52692849450003,0.362632507788641,0.2990126609851141,0.5710467360166841,False,True,"RORA,BMP2,RORB,BMPR2,SLC5A7,LIFR,SMAD2,STAT3,BMPR1A,BDNF,BMP5,BMPER,LHX8,IL6ST",True
hsa-miR-3182,42.2608048938,33.80220781295001,-0.3222027647771392,0.2990126609851141,0.5710467360166841,False,False,,False
hsa-miR-26a-5p,32998.479848,30284.2011655,-0.1238342083017816,0.2990126609851141,0.5710467360166841,False,False,"BMP2K,BMPR1B,KLF4,SMAD2,ARNTL2",True
hsa-miR-30a-5p,26161.620022666662,23806.759418,-0.1360806265607461,0.2990126609851141,0.5710467360166841,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,BMP2K,KLF7",True
hsa-miR-29b-3p,5420.294928133333,5204.711942700001,-0.0585530343041291,0.2990126609851141,0.5710467360166841,False,False,"RORA,CLOCK,KLF4",False
hsa-miR-421,110.95495077666666,94.0426776925,-0.2385865188120766,0.2990126609851141,0.5710467360166841,False,False,,False
hsa-miR-30e-5p,2449.8765530000005,2025.1652908,-0.27466939169976,0.2990126609851141,0.5710467360166841,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,BMP2K,KLF7",True
hsa-miR-454-5p,12.0168551626,9.3309673394,-0.364960831151047,0.2990126609851141,0.5710467360166841,False,False,,False
hsa-miR-30b-5p,5979.874809933334,5277.1883594,-0.1803458028242435,0.2990126609851141,0.5710467360166841,False,False,"LHX8,RORA,LIFR,CLOCK,SMAD2,BMP2K",True
hsa-miR-664a-5p,10.2517988272,11.52885978565,0.1693727624708021,0.2990126609851141,0.5710467360166841,False,False,"KLF7,CLOCK,BMP8B",False
hsa-miR-132-3p,540.3962953266666,643.8834278699999,0.2527817343487673,0.3631151291453018,0.6274234204279365,False,False,"SMAD2,RORB,LIFR,RORA,KLF7,BMP2K",True
hsa-miR-135a-5p,5776.675463199999,7336.607267600001,0.3448736134564196,0.3631151291453018,0.6274234204279365,False,True,"RORB,PCYT1A,RORA,SMAD2,KLF4,IL6ST,PRIMA1",True
hsa-miR-628-5p,519.0594200000002,658.703135985,0.3437287161690037,0.3631151291453018,0.6274234204279365,False,False,"NR1D2,RORA",False
hsa-miR-487a-3p,551.36643576,663.3578118500001,0.2667758162361764,0.3631151291453018,0.6274234204279365,False,False,"RORB,RORA",False
hsa-miR-138-5p,105.32674259066668,93.7678202505,-0.1677069840584506,0.3631151291453018,0.6274234204279365,False,False,"BMP1,IL6R,BMP4",False
hsa-miR-376a-5p,62.19357347999999,74.16332689,0.2539404501875886,0.3631151291453018,0.6274234204279365,False,True,"SLC5A7,LIF",True
hsa-miR-1307-5p,98.92541984066666,82.777014798,-0.2571110616839132,0.3631151291453018,0.6274234204279365,False,False,,False
hsa-miR-652-3p,712.1996861133332,694.4479956349999,-0.0364151391330445,0.3631151291453018,0.6274234204279365,False,False,,False
hsa-miR-431-3p,104.313803688,120.269580142,0.205341706775413,0.3631151291453018,0.6274234204279365,False,False,,False
hsa-miR-660-5p,25.179284722,21.060573337300003,-0.2576925886754431,0.3631151291453018,0.6274234204279365,False,True,"CHAT,LIFR",True
hsa-miR-125b-5p,87476.98970600001,97237.0229905,0.1526021498519263,0.3631151291453018,0.6274234204279365,False,False,"RORA,IL6R,LIFR,RORB,STAT3",True
hsa-miR-1197,12.974123414533333,16.44382209865,0.3419086015350512,0.3631151291453018,0.6274234204279365,False,False,,False
hsa-miR-5010-3p,197.43419359333333,216.503744085,0.1330201027301782,0.3631151291453018,0.6274234204279365,False,False,"IL6ST,RORA,BMP2K,KLF7,BDNF,STAT1,CLOCK,BMPR1B",True
hsa-miR-668-3p,19.803579362,22.925070528,0.2111649610479631,0.3631151291453018,0.6274234204279365,False,False,LIFR,False
hsa-miR-664b-3p,31.81282655333333,27.228120157,-0.2245111788526435,0.3631151291453018,0.6274234204279365,False,True,"BMP8B,IL6ST,BMPR1B,KLF7,LIF,KLF4,CLOCK,BCHE,IL6R,BMPR1A",True
hsa-miR-142-5p,169.06475149666667,150.75976312,-0.1653244686666148,0.3631151291453018,0.6274234204279365,False,False,"RORA,BMP2K,BMPR2,BMPR1A,BMP2,BMP5,LIFR,ARNTL2,LHX8",True
hsa-miR-185-5p,4800.503302800001,4522.7212261,-0.0859945982268772,0.3631151291453018,0.6274234204279365,False,False,"RORA,KLF7",False
hsa-miR-488-5p,144.91332697333334,162.134460335,0.1620004776763695,0.3631151291453018,0.6274234204279365,False,False,,False
hsa-miR-105-5p,515.2316186200001,676.32507657,0.3924957153893853,0.3631151291453018,0.6274234204279365,False,False,"BMPR1A,RORA",False
hsa-miR-30a-3p,4851.2422642,4797.06885525,-0.0162010799200089,0.3631151291453018,0.6274234204279365,False,False,,False
hsa-miR-203a-3p,181.6696666773333,239.6683294,0.3997217255032623,0.3631151291453018,0.6274234204279365,False,False,"BMPR1B,NR1D2,NTRK2",False
hsa-miR-877-5p,58.76449854933333,59.9753209515,0.0294241314229948,0.3631151291453018,0.6274234204279365,False,False,,False
hsa-miR-324-3p,164.41475769000002,159.419712425,-0.0445097683637998,0.3631151291453018,0.6274234204279365,False,False,,False
hsa-miR-539-3p,953.0158250066668,1223.79115539,0.3607853019773515,0.3631151291453018,0.6274234204279365,False,False,"RORA,NR1D2",False
hsa-miR-29a-5p,22.450084945333334,17.047594548699998,-0.3971527174450919,0.3631151291453018,0.6274234204279365,False,False,,False
hsa-miR-30e-3p,5987.069743333334,5620.84379075,-0.091063354848508,0.3631151291453018,0.6274234204279365,False,False,,False
hsa-let-7e-3p,19.56870666733333,20.29722048425,0.0527337685716524,0.3631151291453018,0.6274234204279365,False,False,,False
hsa-miR-889-3p,145.92698282266664,154.09147027449998,0.078540332386777,0.3631151291453018,0.6274234204279365,False,True,"RORA,BMPR2,BCHE,SLC5A7,BMP5,CLOCK,LHX8,SMAD2,BMPR1B",True
hsa-miR-1298-3p,416.2812666033333,521.457639385,0.3249914240646241,0.4347115117002232,0.6794875321345029,False,False,STAT3,False
hsa-miR-99b-3p,442.6185255866666,499.47895376,0.1743600536240208,0.4347115117002232,0.6794875321345029,False,False,,False
hsa-miR-320b,486.8694002533333,504.95656597499993,0.0526244691972159,0.4347115117002232,0.6794875321345029,False,False,,False
hsa-miR-532-3p,38.70083522066667,44.8565548695,0.2129541187930517,0.4347115117002232,0.6794875321345029,False,False,"BMP1,NTRK1,STAT1",False
hsa-miR-494-3p,27.167772648733333,36.888582085500005,0.4412780451518214,0.4347115117002232,0.6794875321345029,False,True,"LIF,BMP4,RORA,CLOCK,BMP2K,STAT1,BMPR2,KLF7,BMPER,IL6ST,BCHE,SLC5A7,BMPR1A,NPAS2",True
hsa-miR-4454,19.943838569933337,16.600773851800003,-0.2646926155265303,0.4347115117002232,0.6794875321345029,False,False,,False
hsa-miR-9-5p,498624.4602733333,482273.77714,-0.0481012886824032,0.4347115117002232,0.6794875321345029,False,False,"CNTFR,CLOCK,ARNTL2,RORA,LIFR,IL6ST,BMPER",True
hsa-miR-4286,33.40084764733333,27.5852801365,-0.2759860843746162,0.4347115117002232,0.6794875321345029,False,False,,False
hsa-miR-124-3p,3216.7066018666665,3221.7946761000003,0.0022802017659913,0.4347115117002232,0.6794875321345029,False,False,"BMP6,BMPR1A,BMPR1B,KLF4,CLOCK",True
hsa-miR-146a-5p,415.73696410666673,394.859049035,-0.0743332737519022,0.4347115117002232,0.6794875321345029,False,False,"KLF7,CNTF",False
hsa-miR-144-5p,303.61396124333334,266.746772225,-0.1867673187039376,0.4347115117002232,0.6794875321345029,False,False,,False
hsa-miR-27a-3p,2769.608198933334,2402.20117255,-0.205324925939216,0.4347115117002232,0.6794875321345029,False,True,"NGFR,LIFR,COLQ,RORA,BMPR2,LHX8,BMP1,IL6ST,BMP3,NR1D2,BMP2K,BMPR1A",True
hsa-miR-589-5p,241.95803886,207.40673402,-0.2222941364820014,0.4347115117002232,0.6794875321345029,False,False,"BMPR1A,CNTFR,KLF7,CLOCK,BMPER",True
hsa-miR-331-3p,475.56663291333336,397.9762737900001,-0.2569650711401294,0.4347115117002232,0.6794875321345029,False,False,BMP1,False
hsa-miR-16-2-3p,132.13648009266666,122.2273422475,-0.1124617671858763,0.4347115117002232,0.6794875321345029,False,True,"BCHE,CLOCK,RORA",True
hsa-miR-221-3p,271.02376140666667,353.02852657999995,0.3813654234193286,0.4347115117002232,0.6794875321345029,False,False,"GBX2,RORB",False
hsa-miR-574-5p,21.72611712706667,19.02747318985,-0.1913463730082734,0.4347115117002232,0.6794875321345029,False,False,"KLF7,BMP1",False
hsa-miR-1278,16.65114927193333,12.264017813650002,-0.441190058732781,0.4347115117002232,0.6794875321345029,False,False,,False
hsa-miR-6868-3p,52.74240244353334,60.41977484395001,0.1960575196311422,0.4347115117002232,0.6794875321345029,False,False,"NR1D2,RORC",False
hsa-miR-6733-5p,13.825463547066663,12.38944530705,-0.1582162552413244,0.4347115117002232,0.6794875321345029,False,False,"RORC,CLOCK,CNTF",False
hsa-miR-3605-3p,31.154325898000003,26.843591402,-0.2148547984066455,0.4347115117002232,0.6794875321345029,False,False,,False
hsa-miR-154-3p,146.194051042,191.65641228,0.3906376613850488,0.4347115117002232,0.6794875321345029,False,False,"RORB,RORA",False
hsa-miR-6726-3p,9.2100420552,9.84335583475,0.0959425045565152,0.4347115117002232,0.6794875321345029,False,False,,False
hsa-miR-143-3p,22997.550848,20255.1333,-0.1831926482958543,0.4347115117002232,0.6794875321345029,False,False,"LIFR,BMPR1A,ARNTL2",False
hsa-miR-222-3p,1300.72388786,1610.9476757,0.3085948900435653,0.4347115117002232,0.6794875321345029,False,False,GBX2,False
hsa-miR-487b-3p,2211.5887222666665,2589.7124354,0.2277087883456108,0.4347115117002232,0.6794875321345029,False,False,,False
hsa-miR-33a-5p,25.5125547958,19.64559467,-0.3770015371995328,0.4347115117002232,0.6794875321345029,False,False,"RORB,RORA",False
hsa-miR-378e,20.522970484,23.4456766871,0.1920823576165862,0.4347115117002232,0.6794875321345029,False,False,,False
hsa-miR-744-3p,42.06622341,49.557536313,0.2364421648741652,0.4347115117002232,0.6794875321345029,False,False,IL6ST,False
hsa-miR-34b-3p,76.58856626866667,124.81106476049996,0.7045449010806282,0.4347115117002232,0.6794875321345029,False,False,IL6R,False
hsa-miR-378a-3p,1536.1041837333337,1624.45487597,0.0806796013203428,0.4347115117002232,0.6794875321345029,False,False,"BMP2,IL6ST",False
hsa-miR-215-5p,276.4380084866667,244.76171110500005,-0.1755781007946302,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-99a-3p,44.245159296,39.5069359695,-0.163413663864242,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-556-5p,8.995799544266667,9.1348789439,0.0221340967503969,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-204-5p,3028.002302733334,3333.7701017,0.1387883163855576,0.506905001379396,0.725373917466854,False,False,BMPR1A,False
hsa-miR-582-5p,13.625798993800002,13.455748797849996,-0.0181181519372515,0.506905001379396,0.725373917466854,False,False,"NR1D2,RORA,BMP10,BMPR1B",False
hsa-miR-139-5p,11872.566869733331,13190.72114905,0.1518915583362332,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-299-5p,143.8131834653333,173.27975953,0.2689072111463728,0.506905001379396,0.725373917466854,False,False,BMP2K,False
hsa-miR-6505-3p,31.221631418,33.8868556625,0.1181798522177359,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-451a,20122.90583700001,16607.995547149996,-0.2769606897595107,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-651-5p,161.27392027333337,148.6236774715,-0.1178491858579953,0.506905001379396,0.725373917466854,False,False,BMPR1B,False
hsa-miR-423-3p,6870.472919466668,7296.040172100002,0.0867042646518552,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-30d-3p,35.16946152866667,36.8343839245,0.0667298665830129,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-6842-3p,103.06177183866666,113.24173023,0.1358963969450579,0.506905001379396,0.725373917466854,False,False,"CLOCK,IL6R,BMP8B",False
hsa-miR-182-5p,129.5134666146667,112.541542862,-0.2026444680283923,0.506905001379396,0.725373917466854,False,False,"CLOCK,BMP5,BMPR1B,KLF7,NR1D2,BMP3",True
hsa-miR-676-3p,18.750146036,19.992732159000003,0.0925738086916947,0.506905001379396,0.725373917466854,False,False,RORB,False
hsa-miR-181c-3p,95.08176480266668,103.517230517,0.122630338980084,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-361-3p,323.9558473999999,285.54622304,-0.182072896682099,0.506905001379396,0.725373917466854,False,False,BMP1,False
hsa-miR-34c-3p,178.83972893,265.49764583650006,0.5700318044508172,0.506905001379396,0.725373917466854,False,False,"SMAD2,BDNF",False
hsa-miR-376b-3p,31.87236791993333,39.909979018,0.3244433139550073,0.506905001379396,0.725373917466854,False,False,BMPR2,False
hsa-miR-1306-3p,26.73756492733333,25.2848060105,-0.0805973708218052,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-500a-5p,18.824343905466662,16.581710821949997,-0.183006717865366,0.506905001379396,0.725373917466854,False,False,BMPR1A,False
hsa-miR-598-5p,13.436607366466667,14.5600911841,0.1158504752034015,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-3158-3p,32.260319556,34.10970767,0.0804216614502006,0.506905001379396,0.725373917466854,False,False,RORB,False
hsa-miR-3117-3p,85.20474630266668,70.6482633185,-0.270279701002031,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-597-3p,9.666638545133331,11.6976904248,0.2751375117533432,0.506905001379396,0.725373917466854,False,False,"ARNTL2,LHX6",False
hsa-miR-3620-3p,10.149527843533331,8.553747532,-0.2467840836242394,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-1224-5p,48.47350162533333,57.085879524000006,0.2359376283583962,0.506905001379396,0.725373917466854,False,False,"STAT5B,BMP2K",False
hsa-miR-653-3p,28.5791866618,45.3585885985,0.6664108901252792,0.506905001379396,0.725373917466854,False,False,"BMP2K,LIFR,ARNTL2,CLOCK",False
hsa-miR-548ag,11.372832558666666,11.24292671525,-0.0165739805624656,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-577,760.2497274153335,412.874249683,-0.880770951282015,0.506905001379396,0.725373917466854,False,False,,False
hsa-miR-598-3p,1268.1405839466663,1426.671782175,0.1699387797710621,0.5870284709662222,0.791009186341753,False,False,,False
hsa-miR-532-5p,325.0644243400001,359.50048428,0.1452680406902295,0.5870284709662222,0.791009186341753,False,False,,False
hsa-miR-500b-5p,19.8688688728,17.574492300950002,-0.1770267301003665,0.5870284709662222,0.791009186341753,False,False,,False
hsa-miR-628-3p,91.20576139666667,99.500449601,0.1255780834209394,0.5870284709662222,0.791009186341753,False,False,,False
hsa-miR-221-5p,62.27827027466666,81.45810569300001,0.3873293895195138,0.5870284709662222,0.791009186341753,False,False,BMP8B,False
hsa-miR-377-5p,11.585169247266666,14.61047196555,0.3347236619852016,0.5870284709662222,0.791009186341753,False,False,KLF7,False
hsa-miR-330-5p,3136.234152866666,2739.6200672999994,-0.1950574428767364,0.5870284709662222,0.791009186341753,False,False,NGFR,False
hsa-miR-320e,790.1337221466667,798.3916349799999,0.0149997696415073,0.5870284709662222,0.791009186341753,False,False,,False
hsa-miR-155-5p,90.53180047066668,83.596232007,-0.1149867304482983,0.5870284709662222,0.791009186341753,False,False,"IL6R,SMAD2,BDNF,RORA,ARNTL,NR1D2",True
hsa-miR-200b-3p,266.27857702,220.827754898,-0.2700148540016851,0.5870284709662222,0.791009186341753,False,False,"BDNF,KLF4,SMAD2,LIFR,CLOCK,CNTFR",True
hsa-miR-378d,625.3268799266666,658.4593743250001,0.0744838983158988,0.5870284709662222,0.791009186341753,False,False,,False
hsa-miR-671-5p,16.146057500933335,23.84635648185,0.5625869169873132,0.5870284709662222,0.791009186341753,False,False,"RORA,NTRK2",False
hsa-miR-3065-5p,65.191852662,81.83798374649999,0.3280789264334993,0.5870284709662222,0.791009186341753,False,False,"NKX2-1,CLOCK,BMPR2,SMAD2,RORA,BMP3",True
hsa-miR-148b-3p,4165.132947200001,3955.2281241,-0.0746016389813419,0.5870284709662222,0.791009186341753,False,True,"SLC5A7,KLF4,BMPR1B,BMPR2,IL6ST",True
hsa-miR-941,117.46883225733336,118.992851037,0.0185968800512759,0.5870284709662222,0.791009186341753,False,False,,False
hsa-miR-148a-3p,1901.9923245666664,2001.2117746000004,0.0733624216463173,0.5870284709662222,0.791009186341753,False,True,"SLC5A7,ACHE,IL6ST",True
hsa-miR-211-5p,54.46627007126666,38.723158977200015,-0.4921664224140052,0.5870284709662222,0.791009186341753,False,False,BMPR1A,False
hsa-miR-22-3p,434.7642261,401.50101522000006,-0.1148295996348434,0.5870284709662222,0.791009186341753,False,False,"NTRK2,LHX6",False
hsa-miR-466,14.845811737333332,13.125556054300002,-0.1776774362075097,0.5870284709662222,0.791009186341753,False,False,,False
hsa-miR-6505-5p,23.03337591,21.78615747215,-0.0803141127547055,0.5870284709662222,0.791009186341753,False,False,"NR1D1,KLF7,RORB,KLF4,RORA,BMP2K",True
hsa-miR-4473,14.105416488133333,15.8333056226,0.1667132230319805,0.5870284709662222,0.791009186341753,False,False,,False
hsa-miR-107,10430.192672866668,10463.57747175,0.0046103814147109,0.5870284709662222,0.791009186341753,False,False,,False
hsa-let-7c-5p,165187.28125333335,154162.975704,-0.0996462850169273,0.6705302062613682,0.8389885339427956,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-770-5p,9.389082580733334,12.56087708855,0.4198811045339976,0.6705302062613682,0.8389885339427956,False,False,NTRK2,False
hsa-miR-214-3p,23.625878074,23.1057075947,-0.0321186775872357,0.6705302062613682,0.8389885339427956,False,True,"CHAT,STAT3,NTRK2",True
hsa-let-7a-5p,169177.27494,157559.9607535,-0.1026348260058185,0.6705302062613682,0.8389885339427956,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-548e-3p,30.939216277333333,27.098856949,-0.1912046534210807,0.6705302062613682,0.8389885339427956,False,False,"RORB,RORA,BMPR2,IL6R,BMP3,STAT1,BMPR1A,CLOCK,SMAD2,KLF7,BMP2K,ARNTL2,KLF4",True
hsa-miR-31-5p,138.49157240933334,102.45302883999996,-0.4348355513391952,0.6705302062613682,0.8389885339427956,False,False,,False
hsa-miR-582-3p,112.84891101066664,120.15798296,0.090540003647745,0.6705302062613682,0.8389885339427956,False,True,"BMPR2,ACHE",True
hsa-miR-1271-5p,203.39659605333333,186.469809485,-0.1253534662391624,0.6705302062613682,0.8389885339427956,False,True,"BMP8B,SLC18A3",True
hsa-miR-127-5p,761.2778249466667,859.808126655,0.1755916913719986,0.6705302062613682,0.8389885339427956,False,False,,False
hsa-miR-1296-5p,121.992266318,116.2238800255,-0.0698831676414215,0.6705302062613682,0.8389885339427956,False,False,RORB,False
hsa-miR-23a-3p,2240.5905142,2208.50768885,-0.0208071538207832,0.6705302062613682,0.8389885339427956,False,True,"BMP2K,IL6R,RORA,COLQ,LIFR",True
hsa-miR-486-5p,2349.7630109333336,2287.55390565,-0.0387095182820278,0.6705302062613682,0.8389885339427956,False,False,"BMPR1A,SMAD2",False
hsa-miR-488-3p,185.12928531733328,196.910125195,0.0890041661112963,0.6705302062613682,0.8389885339427956,False,True,"IL6ST,CLOCK,PRIMA1,LIFR,BMPR1A,PCYT1A,BMPR2,SMAD2",True
hsa-miR-650,34.09777105,38.387386177,0.1709548951934714,0.6705302062613682,0.8389885339427956,False,False,,False
hsa-miR-4662a-5p,14.736996521200002,13.032203655050004,-0.1773614711804558,0.6705302062613682,0.8389885339427956,False,False,RORA,False
hsa-miR-455-5p,105.243412114,106.61497452150002,0.0186801566856642,0.6705302062613682,0.8389885339427956,False,False,,False
hsa-miR-497-5p,290.08545296,255.69943575,-0.1820289729021267,0.6705302062613682,0.8389885339427956,False,True,"CHAT,RORA,CLOCK,SMAD2",True
hsa-miR-142-3p,412.8850437733333,362.0804436350001,-0.1894299023343446,0.6705302062613682,0.8389885339427956,False,False,"ARNTL,LIFR,CLOCK,KLF4",False
hsa-miR-452-5p,54.99447386199999,76.087791101,0.4683783240290395,0.6705302062613682,0.8389885339427956,False,False,"SMAD2,RORB,RORA",False
hsa-miR-412-5p,24.06908320680001,23.2415998624,-0.0504718087537936,0.6705302062613682,0.8389885339427956,False,False,,False
hsa-miR-195-3p,57.98550643066665,59.900934545,0.0468861700250631,0.6705302062613682,0.8389885339427956,False,True,"RORA,BCHE,CLOCK",True
hsa-miR-3909,15.6604020102,15.296511599950003,-0.0339185668538992,0.6705302062613682,0.8389885339427956,False,False,,False
hsa-miR-148a-5p,13.264568694066666,14.2167726285,0.1000162275201241,0.6705302062613682,0.8389885339427956,False,True,"RORA,SMAD2,PRIMA1",True
hsa-miR-505-3p,71.82108754266667,72.56400242499998,0.014846534022471,0.6705302062613682,0.8389885339427956,False,False,,False
hsa-miR-130b-5p,85.46013897733334,81.82382803099998,-0.0627306295806295,0.6705302062613682,0.8389885339427956,False,True,"RORA,COLQ",True
hsa-miR-376c-3p,87.65347126666667,91.6252116075,0.0639333991860047,0.6705302062613682,0.8389885339427956,False,False,"RORB,CLOCK,BDNF",False
hsa-miR-7-1-3p,129.61345982266667,142.45912856700002,0.1363325264296326,0.6705302062613682,0.8389885339427956,False,True,"CLOCK,BMPR1B,RORB,RORA,SLC5A7,BDNF,LIFR,KLF7,SMAD2,BMPR2,IL6ST",True
hsa-miR-340-3p,2051.1408751333333,1817.24829655,-0.1746710283106534,0.6705302062613682,0.8389885339427956,False,False,BMPR1A,False
hsa-miR-1307-3p,1271.2677394266668,1314.070638705,0.0477749249689321,0.6705302062613682,0.8389885339427956,False,False,,False
hsa-miR-9-3p,45056.540777333335,43551.0093475,-0.0490303992770044,0.7501430489935051,0.8821126594645847,False,False,"BMPR1A,BMP2K,RORA,NPAS2,SMAD2,BMPR2,BMP5",True
hsa-let-7d-5p,7171.3131558000005,7159.333075600001,-0.0024121182033471,0.7501430489935051,0.8821126594645847,False,False,NGF,False
hsa-miR-6843-3p,43.160487473333326,45.123157921,0.0641568781966102,0.7501430489935051,0.8821126594645847,False,False,BDNF,False
hsa-miR-874-3p,408.7361343333334,416.22073695,0.026179054311795,0.7501430489935051,0.8821126594645847,False,False,"BMPR2,BMP1",False
hsa-miR-124-5p,245.35488922,244.487389845,-0.0051099646077972,0.7501430489935051,0.8821126594645847,False,False,"RORA,BMP2",False
hsa-miR-125b-1-3p,1575.096581953333,1637.38473975,0.0559530600803164,0.7501430489935051,0.8821126594645847,False,False,,False
hsa-miR-103a-3p,31407.235377333327,30822.615326,-0.0271076743237355,0.7501430489935051,0.8821126594645847,False,False,"CLOCK,NPAS2,BDNF,NTRK1",False
hsa-miR-592,17.50070910066667,20.134670754250003,0.2022685023370103,0.7501430489935051,0.8821126594645847,False,False,,False
hsa-miR-99b-5p,49273.29986533333,49156.4829185,-0.0034243966459648,0.7501430489935051,0.8821126594645847,False,False,,False
hsa-miR-362-5p,22.39692845913333,23.5541136745,0.0726781524108952,0.7501430489935051,0.8821126594645847,False,False,,False
hsa-miR-193b-5p,12.696479856333331,13.4605881958,0.0843128935136445,0.7501430489935051,0.8821126594645847,False,False,RORC,False
hsa-miR-140-5p,3609.620024533333,3390.17021415,-0.0904892660701008,0.7501430489935051,0.8821126594645847,False,False,"NR1D1,BMP2",False
hsa-miR-195-5p,604.3887490066667,535.73591749,-0.173954781976942,0.7501430489935051,0.8821126594645847,False,True,"CHAT,BMPR1A,CLOCK,SMAD2,RORB",True
hsa-miR-491-3p,15.049870843733332,15.925017999700003,0.0815438971345754,0.7501430489935051,0.8821126594645847,False,False,,False
hsa-miR-199a-3p,511.45800708,564.701277225,0.1428721010539426,0.7501430489935051,0.8821126594645847,False,False,"RORB,RORA",False
hsa-miR-199b-3p,511.45800708,564.701277225,0.1428721010539426,0.7501430489935051,0.8821126594645847,False,False,"RORB,RORA",False
hsa-miR-326,426.45262343333326,413.59426063,-0.0441693090914441,0.7501430489935051,0.8821126594645847,False,False,,False
hsa-miR-18a-3p,14.763468845,14.8765650814,0.0110097155526114,0.7501430489935051,0.8821126594645847,False,False,BMP1,False
hsa-miR-324-5p,115.57877509933331,104.2423197915,-0.1489353905900525,0.7501430489935051,0.8821126594645847,False,False,,False
hsa-miR-17-3p,24.71278338533333,22.36934674075,-0.1437343841344436,0.7501430489935051,0.8821126594645847,False,False,"NTRK2,BDNF",False
hsa-miR-3180,12.3460788976,12.953094513100002,0.0692438849863594,0.7501430489935051,0.8821126594645847,False,False,,False
hsa-miR-301b-3p,14.726959231066669,10.84042736455,-0.4420379452054561,0.7501430489935051,0.8821126594645847,False,False,"RORB,CLOCK,BMPR2",False
hsa-miR-146b-5p,458.06649916,474.30461469,0.0502568502639402,0.7501430489935051,0.8821126594645847,False,False,KLF7,False
hsa-miR-551b-3p,65.69701758266667,51.90999654,-0.339815487101391,0.7501430489935051,0.8821126594645847,False,False,,False
hsa-miR-382-3p,480.9625272066667,532.119968295,0.1458270480101209,0.7501430489935051,0.8821126594645847,False,False,"RORA,RORB,NR1D2,CLOCK",False
hsa-miR-323a-5p,9.7241761998,10.58749384,0.1227131901579512,0.7501430489935051,0.8821126594645847,False,False,BMP1,False
hsa-miR-376a-3p,161.58943749,200.6551492375,0.312385281735124,0.8343254292048632,0.925408991345132,False,False,BMPR2,False
hsa-miR-154-5p,24.137071544666664,24.900360379650003,0.0449159721480194,0.8343254292048632,0.925408991345132,False,False,NTRK2,False
hsa-miR-369-3p,23.9338603092,29.7399028009,0.3133468232851637,0.8343254292048632,0.925408991345132,False,False,"BMPR2,RORA,BMP2,RORB,LIFR,KLF7,BMPER,CLOCK",True
hsa-miR-183-5p,44.36357959,37.1424013375,-0.2563086860926251,0.8343254292048632,0.925408991345132,False,False,"NTRK2,BMP2K,RORA",False
hsa-miR-363-3p,3476.924833133334,3303.1658134,-0.0739624857789653,0.8343254292048632,0.925408991345132,False,True,"KLF4,SLC5A7,RORA,BMPR2",True
hsa-miR-106a-5p,187.65859944666667,184.0702665115,-0.02785380104193,0.8343254292048632,0.925408991345132,False,False,"RORA,BMPR2,CLOCK,STAT3,LHX6,LHX8,ARNTL2,NPAS2,RORB,NTRK2,BMP2,IL6ST,SMAD2,BMP2K",True
