tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
tRF-21-2Q2RJO01B,17.95024207,18.18883204,0.019049606,0.496006356,0.812563259,False,False,,False
tRF-23-9KIWRNL3DJ,110.9297645,75.35206842,-0.5579275,0.496006356,0.812563259,False,False,"NTRK2,BMP7",False
tRF-19-UP0O51K2,15.52391369,12.9908626,-0.256995087,0.496006356,0.812563259,False,False,"NR1D2,KLF7,BMP6,IL6R",True
tRF-21-V47P596VE,61.37861848,63.15461229,0.041151926,0.51208547,0.818930335,False,False,"BMP2,SMAD2",False
tRF-20-R29P4P9L,31.63217692,33.08443654,0.064759864,0.51208547,0.818930335,False,False,,False
tRF-20-R95R3JH9,11.03723337,9.853110742,-0.16372741,0.51208547,0.818930335,False,False,,False
tRF-21-40KK5Y93E,12.31504133,13.61966821,0.145270089,0.51208547,0.818930335,False,False,"NKX2-1,ARNTL2,RORB",False
tRF-23-XSXMSL730H,73.9869965,86.93241574,0.232622502,0.51208547,0.818930335,False,False,,False
tRF-20-DRFU8U76,14.40400406,14.21735453,-0.018816868,0.51208547,0.818930335,False,False,SMAD2,False
tRF-18-YSQSD2D2,356.8014196,363.8884414,0.02837487,0.521094274,0.828461704,False,False,NTRK1,False
tRF-18-YMEMXZ01,10.36045308,14.35629707,0.470596585,0.537493822,0.828461704,False,False,,False
tRF-19-ML5F92H3,11.18280738,11.71628683,0.067233004,0.537493822,0.828461704,False,False,,False
tRF-19-RXSINHKN,10.53942065,13.1398106,0.318148916,0.537493822,0.828461704,False,False,NTRK2,False
tRF-21-9NH5SYNXD,10.40157571,12.23098183,0.233738125,0.537493822,0.828461704,False,False,,False
tRF-22-V29K9UV34,20.61341284,20.71274506,0.006935383,0.537493822,0.828461704,False,False,"RORA,BMPR1A,BDNF,SMAD2",True
tRF-21-2YU04DYJB,39.41770935,35.00902042,-0.171117246,0.537493822,0.828461704,False,False,"SMAD2,ARNTL,ARNTL2",False
tRF-22-U4727OFIQ,21.30706657,16.08428028,-0.405680604,0.537493822,0.828461704,False,False,"RORB,SMAD2,CNTFR,BMPR1A",True
tRF-18-W3FJHPW,13.73435061,14.16478452,0.044519957,0.552993048,0.828461704,False,False,,False
tRF-19-O6M83OJX,17.05261157,16.48533191,-0.048809767,0.552993048,0.828461704,False,False,,False
tRF-20-D112Z4R9,15.16323661,14.8723906,-0.027941165,0.552993048,0.828461704,False,False,"SMAD2,GBX2",False
tRF-18-8R6546D2,256.0869378,308.8066454,0.270070132,0.552993048,0.828461704,False,False,,False
tRF-23-RPFQRDWXDD,26.33567866,24.78097556,-0.087785654,0.552993048,0.828461704,False,False,SMAD2,False
tRF-20-RXSINHZ4,17.82112504,20.79708392,0.222792838,0.552993048,0.828461704,False,False,NTRK2,False
tRF-23-79MP9P9MDD,621.9893709,633.8352931,0.027218067,0.552993048,0.828461704,False,False,,False
tRF-18-H9R8B7D2,641.8368327,517.106436,-0.311745322,0.552993048,0.828461704,False,False,,False
tRF-20-8W1W188M,20.64930335,19.37624537,-0.091804071,0.552993048,0.828461704,False,False,,False
tRF-18-9N1EWJDW,32.93725064,37.21924955,0.176328832,0.562041164,0.835802912,False,False,"NR1D2,NTRK2",False
tRF-20-PJ60MV9J,14.61340751,16.20929281,0.149528528,0.562041164,0.835802912,False,False,,False
tRF-20-UIX1Q7O6,218.3862493,177.5998916,-0.298251318,0.579295233,0.836759782,False,False,"LHX6,SMAD2,CLOCK",False
tRF-19-D890YBHW,13.67723034,14.37506586,0.071792454,0.579295233,0.836759782,False,True,"CNTFR,BMPR1A,COLQ,SMAD2",True
tRF-22-5BF900BY3,1130.863829,1155.432785,0.031008117,0.579295233,0.836759782,False,False,"SMAD2,KLF7,BMPR1B,RORA,BMPR1A,BMPR2,CNTF",True
tRF-21-MNH5SYNXD,18.00213241,16.53572943,-0.122581121,0.579295233,0.836759782,False,False,,False
tRF-21-MN1E8Y7ZD,44.23429571,50.28939434,0.185088825,0.579295233,0.836759782,False,False,,False
tRF-19-OSM83OJX,59.12451599,66.92187806,0.178721465,0.579295233,0.836759782,False,False,,False
tRF-23-4PW3FJHPW,23.98220102,25.97158927,0.114970228,0.579295233,0.836759782,False,False,,False
tRF-21-D890YBOZE,20.87969302,15.25140579,-0.453158273,0.579295233,0.836759782,False,True,"CNTFR,BMPR1A,COLQ,SMAD2",True
tRF-19-UJJKIWIZ,19.61381409,20.9121541,0.092471569,0.59355138,0.842257769,False,False,"SMAD2,RORB,NKX2-1,GBX2,ARNTL2,NPAS2",True
tRF-18-J9ZH0SDZ,13.38587877,20.85516758,0.639693051,0.59355138,0.842257769,False,False,"SMAD2,RORB,CLOCK",False
tRF-21-J0DPZOIPB,12.73277473,12.0511488,-0.079376165,0.59355138,0.842257769,False,False,"SMAD2,BMPR2,STAT5B,BMP5,CLOCK,NTRK2,STAT5A,LIFR",True
tRF-18-R81XDD0Q,107.9744399,79.55016026,-0.44075309,0.59355138,0.842257769,False,False,SMAD2,False
tRF-20-INVDRI2Q,965.5595538,767.2971577,-0.331579834,0.59355138,0.842257769,False,True,"SMAD2,BMPR1A,BMPR2,SLC5A7,RORA,BMPR1B",True
tRF-23-3IRW18V60M,18.11826647,21.41333866,0.241064824,0.620180783,0.861837433,False,False,,False
tRF-22-9NS334L2I,12.1478762,14.708687,0.275964356,0.620180783,0.861837433,False,False,,False
tRF-18-WR645J00,26.09109543,30.27132179,0.214394155,0.620180783,0.861837433,False,False,,False
tRF-23-86J8WPMNY,21.25458842,20.9867087,-0.018298393,0.620180783,0.861837433,False,False,LIFR,False
tRF-21-5BF900BYD,562.6620041,574.6483736,0.0304109,0.620180783,0.861837433,False,False,"SMAD2,KLF7,BMPR1B,RORA,BMPR1A,BMPR2,CNTF",True
tRF-21-B2JK7PP9E,21.21447206,23.25473317,0.13247561,0.620180783,0.861837433,False,True,"SMAD2,COLQ,RORA,NTRK2,LIFR",True
tRF-19-9N1EWJI5,56.90027948,57.26933648,0.00932715,0.632301175,0.863787707,False,False,"NR1D2,NTRK2",False
tRF-20-73V2Y8L9,23.45387957,23.65808393,0.012506652,0.632301175,0.863787707,False,False,"NR1D2,SMAD2",False
tRF-23-DRFU8U767,24.43926465,26.57286482,0.120752896,0.632301175,0.863787707,False,False,SMAD2,False
tRF-18-07QSNHD2,10.24912942,11.90900088,0.216551011,0.632301175,0.863787707,False,False,"NTRK1,LIF",False
tRF-21-YBOZZ7NDD,39.93347024,37.56092857,-0.088365719,0.632301175,0.863787707,False,False,"NTRK2,SMAD2,RORA,BMP5,BMPR1A,NR1D2,BMP2K,CLOCK",True
tRF-19-5BF9000W,673.3035658,686.5101608,0.028023968,0.645985712,0.870676394,False,False,"SMAD2,KLF7,BMPR1B,RORA,BMPR1A,BMPR2,CNTF",True
tRF-21-9N15WV7W0,39.94326523,41.92645816,0.069908687,0.645985712,0.870676394,False,False,"NR1D2,NTRK2,ARNTL2",False
tRF-20-B2JK7PP9,20.88042594,23.17632236,0.150500515,0.645985712,0.870676394,False,True,"SMAD2,COLQ,RORA,NTRK2,LIFR",True
tRF-19-Q99P9PJZ,18.98935347,20.32557588,0.098105441,0.645985712,0.870676394,False,False,,False
tRF-23-WPMN1E8Y0E,20.95837327,22.74062548,0.117745193,0.663373482,0.885230176,False,False,,False
tRF-18-YRRHQFD2,51.87740417,56.85639144,0.132216245,0.663373482,0.885230176,False,False,,False
tRF-20-Q1Q89P9L,34.34307952,32.47987052,-0.080473529,0.663373482,0.885230176,False,False,,False
tRF-22-YJE76INB5,10.4503594,11.00760851,0.074948507,0.672228947,0.885939305,False,False,,False
tRF-20-VBY9PYKH,11.1526005,11.79468417,0.080756639,0.672228947,0.885939305,False,False,"RORA,NTRK2,LIFR,SMAD2,RORB,STAT1",True
tRF-18-S8V0J6DR,9.867381898,13.67848596,0.471169299,0.688086855,0.885939305,False,False,,False
tRF-18-S5S8R6D2,19.37782787,17.35026848,-0.159448876,0.688086855,0.885939305,False,False,,False
tRF-22-18YKISQI3,86.04620493,97.65219358,0.182540888,0.688086855,0.885939305,False,False,"BMP2,SMAD2",False
tRF-18-H6QE3005,12.3534781,12.14710549,-0.024304709,0.688086855,0.885939305,False,False,,False
tRF-21-NONU3INDD,228.3692726,204.032822,-0.162567295,0.688086855,0.885939305,False,False,"LHX6,SMAD2,NR1D2,CNTF",True
tRF-21-JYSWRYVMD,18.94966337,25.1636139,0.409166911,0.688086855,0.885939305,False,False,"NTRK2,BMP7",False
tRF-18-HR0VX6D2,104.3906941,109.2103636,0.06511666,0.688086855,0.885939305,False,False,SMAD2,False
tRF-22-R2Z4R95MJ,108.538326,76.78970613,-0.499219731,0.688086855,0.885939305,False,False,,False
tRF-21-WE884U1DD,26.26914062,25.0621467,-0.06785901,0.688086855,0.885939305,False,False,,False
tRF-22-ZPF6OY38N,15.69786636,12.44570178,-0.3349209,0.704986868,0.893079756,False,False,,False
tRF-18-73VL4YDN,29.510624,29.9161,0.019687684,0.704986868,0.893079756,False,False,"NR1D2,NTRK2,SMAD2",False
tRF-18-RPM830D4,17.88757975,18.6063542,0.056837197,0.704986868,0.893079756,False,False,,False
tRF-22-J9ZH0SR9L,12.9148378,11.6642826,-0.146931946,0.704986868,0.893079756,False,False,"SMAD2,RORB,CLOCK,IL6R",True
tRF-18-B689XXD2,14.78830978,18.99913632,0.361476667,0.704986868,0.893079756,False,False,SMAD2,False
tRF-21-1SS2P46ID,32.988688,30.22956529,-0.126011169,0.713577373,0.893079756,False,False,,False
tRF-20-F900BY4D,19.53790565,23.56504097,0.270372362,0.713577373,0.893079756,False,False,,False
tRF-23-HXD3KY7SDD,10.20199014,9.682989423,-0.075326187,0.713577373,0.893079756,False,False,,False
tRF-19-MBQ4NK12,15.55836849,14.19386665,-0.132423125,0.713577373,0.893079756,False,False,,False
tRF-18-W3FJIKW,15.03238999,15.74556144,0.0668708,0.729968317,0.899624563,False,False,,False
tRF-18-0RSSX7D2,20.19339443,21.20726231,0.07067495,0.729968317,0.899624563,False,False,,False
tRF-22-79MP9P9MI,15.70333802,16.1971224,0.044666263,0.729968317,0.899624563,False,False,,False
tRF-18-HSQS52D2,19.55362168,15.41342467,-0.343248399,0.729968317,0.899624563,False,False,,False
tRF-19-9N15WV2P,23.21859706,22.17219978,-0.066528891,0.729968317,0.899624563,False,False,"NR1D2,NTRK2,ARNTL2,SMAD2",True
tRF-19-RPM8301Z,13.65079226,15.64177658,0.196419698,0.746040783,0.907741909,False,False,,False
tRF-19-RK9P4PJZ,95.09416185,91.98489266,-0.047959836,0.746040783,0.907741909,False,False,,False
tRF-20-S998LO9D,23.21029694,23.21104566,4.65e-05,0.746040783,0.907741909,False,False,"BMPR2,SMAD2",False
tRF-23-897PVP94Z,36.98536784,36.36985994,-0.024211254,0.754283711,0.907741909,False,False,,False
tRF-19-F6RE9825,17.78620341,17.86480344,0.00636145,0.754283711,0.907741909,False,True,"SMAD2,CHAT",True
tRF-21-XSXMSL73E,30.02858329,31.94682744,0.089336256,0.754283711,0.907741909,False,False,,False
tRF-18-BS68BFD2,870.7661012,537.8586228,-0.695058237,0.770341769,0.907741909,False,False,,False
tRF-19-1SS2P4IR,35.64975615,35.70072284,0.002061076,0.770341769,0.907741909,False,False,,False
tRF-18-KK5Y930K,15.62454766,16.1516966,0.047871293,0.770341769,0.907741909,False,False,,False
tRF-20-S8V0J8O9,13.04792508,13.97648418,0.099181089,0.770341769,0.907741909,False,False,,False
tRF-22-V47P596V5,12.71153751,12.19033316,-0.060400985,0.770341769,0.907741909,False,False,,False
tRF-21-V47PU9XWE,15.15381136,18.17615115,0.262366044,0.770341769,0.907741909,False,False,"BMP2,SMAD2",False
tRF-23-EXEY0VWUD2,157.4936558,152.6002395,-0.045536489,0.770341769,0.907741909,False,False,"BDNF,NR1D2,BMPR2,LIFR",True
tRF-21-RPM830MME,33.54251666,45.14251821,0.428495963,0.770341769,0.907741909,False,False,,False
tRF-18-HRH7MSD2,12.38137766,13.28274786,0.101381784,0.770341769,0.907741909,False,True,"SMAD2,NR1D2,COLQ",True
tRF-22-73VL4YMYP,25.5711072,25.30260487,-0.015228713,0.785163721,0.909255688,False,False,"NR1D2,NTRK2",False
tRF-19-73V2Y81W,41.07186981,42.60570335,0.05289594,0.785163721,0.909255688,False,False,"NR1D2,SMAD2",False
tRF-18-EY0VWUD2,349.8778179,283.9578893,-0.301174206,0.785163721,0.909255688,False,False,"NTRK1,KLF4",False
tRF-19-Q89P9LJI,23.94027934,26.43403953,0.142956922,0.785163721,0.909255688,False,False,"BMP1,BMPER,SMAD2",False
tRF-23-V47PU9XW0N,10.76731066,15.66878206,0.541235088,0.785163721,0.909255688,False,False,,False
tRF-20-RK9P4P9L,86.19702715,85.60969531,-0.009863922,0.785163721,0.909255688,False,False,,False
tRF-22-DRFU8U76F,13.37348999,13.08986657,-0.030925614,0.792949297,0.912328293,False,False,SMAD2,False
tRF-20-MEF91SS2,12.99651393,13.72223635,0.078390921,0.792949297,0.912328293,False,False,,False
tRF-18-9N15WV0E,24.71836137,25.47683098,0.043602727,0.808191565,0.912328293,False,False,"NR1D2,NTRK2,ARNTL2,SMAD2",True
tRF-23-J9ZH0SR9D7,19.75922172,18.27037911,-0.113019553,0.808191565,0.912328293,False,False,"SMAD2,RORB,CLOCK,IL6R",True
tRF-19-945NB2HQ,37.86808634,25.64756447,-0.562160685,0.808191565,0.912328293,False,False,,False
tRF-22-8F81KLB52,37.13971253,53.04855811,0.51435089,0.808191565,0.912328293,False,False,"RORA,BMPR1A,CLOCK",False
tRF-22-WB8US5652,170.6013648,160.8777338,-0.084664523,0.808191565,0.912328293,False,False,NR1D2,False
tRF-18-PS5P4P0K,70.55210535,70.29576063,-0.005251449,0.808191565,0.912328293,False,False,,False
tRF-19-4PW3FJF2,18.69173417,20.2032122,0.112184267,0.808191565,0.912328293,False,False,,False
tRF-18-83ML5F04,26.75857161,24.84986556,-0.106763059,0.821232791,0.921885277,False,False,,False
tRF-23-FSXMSL730H,12.17632166,14.20880397,0.222706745,0.821232791,0.921885277,False,False,,False
tRF-22-UE02K0F75,42.86819103,38.54601485,-0.153325827,0.833475312,0.927874449,False,False,"BMP2,CNTFR,SMAD2,LIFR,RORA,IL6,BMPR1B,BDNF,KLF7,BMP3,BMPR2,LIF,KLF16,LHX8,BMPR1A,BMP2K,CLOCK,KLF4,BMP5,NR1D2,RORB,STAT1,IL6ST",True
tRF-18-8R6Q46D2,113.5153027,129.4094935,0.18905666,0.833475312,0.927874449,False,False,,False
tRF-23-9NS334L2DB,30.87259349,24.77693219,-0.317329115,0.833475312,0.927874449,False,True,"CHAT,RORA",True
tRF-23-739P8WQ07,14.16280195,17.69917258,0.321575203,0.847232824,0.932882044,False,False,,False
tRF-23-BZBZOS4YV,200.9313439,157.9027673,-0.347666177,0.847232824,0.932882044,False,False,"NR1D2,LIFR,SMAD2,RORB",True
tRF-20-I8W47W1R,28.686612,39.36149389,0.456407386,0.847232824,0.932882044,False,False,ARNTL,False
tRF-21-YSV4V4SQD,13.42631863,13.18639749,-0.026013311,0.847232824,0.932882044,False,False,,False
tRF-22-Z8R3WE8ZJ,10.53353452,11.04066194,0.067837059,0.857364946,0.936363342,False,False,,False
tRF-20-18YKISQI,795.5896285,744.7863813,-0.095197776,0.857364946,0.936363342,False,False,"BMP2,SMAD2",False
tRF-18-PP6N7K05,14.21816552,13.96100066,-0.026332985,0.857364946,0.936363342,False,False,SMAD2,False
tRF-18-LY7L73DD,14.47140174,14.90958692,0.043035616,0.869691764,0.937127757,False,False,"BMP1,BMP4",False
tRF-18-HSQSD2D2,63.54515474,60.85816916,-0.062331192,0.869691764,0.937127757,False,False,,False
tRF-22-7OFIZ9WUJ,18.04640332,12.25083653,-0.558831069,0.869691764,0.937127757,False,False,"SMAD2,RORA,BMP5,NR1D2,BMPR1A,BMPR2,NTRK2,BMP2K,IL6ST",True
tRF-22-NONU3IND2,95.0974436,92.71778376,-0.036560477,0.869691764,0.937127757,False,False,"LHX6,SMAD2,NR1D2,CNTF",True
tRF-21-9M739P8W0,10.75557139,10.85966178,0.013895002,0.869691764,0.937127757,False,False,,False
tRF-18-Q89P9L02,18.4719597,17.68353562,-0.062930177,0.881818571,0.940139905,False,False,"BMP1,BMPER,SMAD2",False
tRF-22-WB0Q37Q52,94.6669911,89.02200693,-0.088699443,0.881818571,0.940139905,False,False,,False
tRF-19-2LNOZ7I2,17.32753812,19.26075302,0.152597415,0.881818571,0.940139905,False,False,"SMAD2,LIFR,STAT1,RORA,PCYT1A",True
tRF-19-R29P4PJZ,285.685994,301.4235707,0.077361928,0.881818571,0.940139905,False,False,,False
tRF-22-83ML5F823,13.79841234,13.32851711,-0.049985999,0.887686964,0.941415385,False,False,,False
tRF-18-02K0F702,29.1679626,26.41184699,-0.143199424,0.887686964,0.941415385,False,False,,False
tRF-22-HXD3KY7SI,11.04995737,11.53629589,0.06213927,0.898949058,0.948367724,False,False,,False
tRF-23-VF4YO9XED2,13.7348963,13.1816194,-0.059318397,0.898949058,0.948367724,False,False,"CLOCK,SMAD2",False
tRF-18-HRF8X7D2,50.90262394,48.64777998,-0.065366057,0.909619261,0.952146915,False,False,"SMAD2,BMPR1A,ARNTL2",False
tRF-19-XSXMSL24,24.34336792,25.32508394,0.057038271,0.909619261,0.952146915,False,False,,False
tRF-22-WB8689SV2,10.10619697,10.15245056,0.006587798,0.909619261,0.952146915,False,False,,False
tRF-19-3290Q42E,22.38176233,24.74991453,0.145099905,0.914726226,0.952544365,False,False,,False
tRF-23-WP9N1EWJDW,28.53389246,25.28216564,-0.174556517,0.914726226,0.952544365,False,False,"ARNTL2,RORC,SMAD2",False
tRF-18-4PW3FJDB,17.51023613,18.2711842,0.061371603,0.924425666,0.960163772,False,False,,False
tRF-18-H5KQBFD2,95.67206159,92.12385468,-0.054522908,0.933414791,0.967008126,False,False,,False
tRF-20-79MP9P9M,12.42011305,11.49094173,-0.112181267,0.937711421,0.968968468,False,False,,False
tRF-21-WB08Q2B5D,10.60714083,10.71045777,0.013984314,0.945825356,0.972366374,False,False,,False
tRF-21-WB8689SVD,10.60517425,9.803082678,-0.11346093,0.945825356,0.972366374,False,False,,False
tRF-21-UJJKIWRND,12.99513731,13.70569934,0.076804067,0.959569617,0.983986147,False,False,"SMAD2,NKX2-1,RORB,GBX2,ARNTL2,NPAS2",True
tRF-19-S998LOJ4,12.62780737,16.33336538,0.37121792,0.970790824,0.98959188,False,False,"BMPR2,SMAD2",False
tRF-19-S998LOJX,16.32579648,17.49623352,0.099891004,0.975590771,0.98959188,False,False,,False
tRF-21-8BWS7209D,9.515258164,9.13434342,-0.058941768,0.975590771,0.98959188,False,False,,False
tRF-23-79MP9P9NDE,118.4319536,107.279808,-0.142679821,0.979769628,0.98959188,False,False,,False
tRF-23-79MP9PMNDD,13.46558495,13.41391954,-0.005546049,0.979769628,0.98959188,False,False,,False
tRF-18-45DBNIR,28.99575531,24.07305971,-0.268422198,0.979769628,0.98959188,False,False,"GBX2,SMAD2,LHX8,LIFR",True
tRF-22-Z3M8ZLSSP,16.27982606,20.53117218,0.334730712,0.982964948,0.990337185,False,False,ARNTL,False
tRF-18-YR66EFD2,23.32640395,25.03487773,0.101975494,0.98621669,0.991135476,False,False,,False
tRF-23-1HPSR9O9DK,18.82627588,20.10712091,0.094958879,0.992375833,0.992375833,False,False,,False
tRF-21-YDZDL9X1B,244.4503343,227.8306754,-0.101579372,0.992375833,0.992375833,False,False,"LHX6,SMAD2,CLOCK,NR1D2",True
