tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
tRF-23-DWY2MJ8F02,21.049589345884616,18.41045919946154,-0.1932664768980032,0.4875702681290779,0.9999450191425834,False,True,"SMAD2,SLC5A7,LHX8,RORA,BMPR2,LIF,LIFR,RORB,BMPR1B,ARNTL2",True
tRF-21-18YKISQID,42.106723773615386,32.00141768005128,-0.3959148084271051,0.5690751793622555,0.9999450191425834,False,False,"BMP2,SMAD2",False
tRF-21-JMRPFQ5DD,62.98864459846153,72.16364981771794,0.1961805401885437,0.5690751793622555,0.9999450191425834,False,False,,False
tRF-21-JMRPFQJDE,20.00344583753846,20.619104853717943,0.0437331584841373,0.5690751793622555,0.9999450191425834,False,False,,False
tRF-21-DWY2MJ8FE,70.50256208192307,71.75956139307691,0.0254953858941346,0.5690751793622555,0.9999450191425834,False,True,"SMAD2,SLC5A7,LHX8,RORA,BMPR2,LIF,LIFR,RORB,BMPR1B,ARNTL2",True
tRF-21-40KK5Y93E,13.407774772423078,13.256954898230768,-0.0163203908423517,0.5690751793622555,0.9999450191425834,False,False,"NKX2-1,ARNTL2,RORB",False
tRF-18-UIX1Q7DR,51.70276179692308,47.477127153333335,-0.1230087068036542,0.5690751793622555,0.9999450191425834,False,False,"LHX6,SMAD2,CLOCK",False
tRF-21-RPM830MME,49.023697869192304,58.19322380302565,0.2473718599508743,0.5690751793622555,0.9999450191425834,False,False,,False
tRF-18-V29K9U0H,28.189050010000003,29.33272834358975,0.0573764087096089,0.5690751793622555,0.9999450191425834,False,False,"RORA,BMPR1A,BDNF,SMAD2",True
tRF-23-17NSRJ7K05,18.10112769696154,20.609663406641022,0.187241363483781,0.5690751793622555,0.9999450191425834,False,False,,False
tRF-22-4PW3FJHP1,86.89544386423077,93.35292538820512,0.1034146976282341,0.5690751793622555,0.9999450191425834,False,False,,False
tRF-23-18Y3E7QN00,13.032979749384616,11.713141454333332,-0.1540389098250427,0.5690751793622555,0.9999450191425834,False,False,"BMP2,SMAD2",False
tRF-18-YSQSD2D2,351.7811296257692,329.3690329,-0.0949731752757863,0.5690751793622555,0.9999450191425834,False,False,NTRK1,False
tRF-20-88I26WRN,48.63213081923077,47.71176698187179,-0.0275646879021085,0.5690751793622555,0.9999450191425834,False,False,,False
tRF-19-INVDRIFU,1020.6464913115384,991.3546691076924,-0.0420100678601151,0.5690751793622555,0.9999450191425834,False,True,"SMAD2,BMPR1A,BMPR2,SLC5A7,RORA,BMPR1B",True
tRF-20-B2JK7PP9,19.27474415742308,21.61902777207693,0.1655899344742906,0.5690751793622555,0.9999450191425834,False,True,"SMAD2,COLQ,RORA,NTRK2,LIFR",True
tRF-22-76DRR4KR5,22.13937728346154,17.609039095769234,-0.3302984586867135,0.5690751793622555,0.9999450191425834,False,False,"SMAD2,CNTFR,RORB,BMPR2,BMP5,KLF7,NR1D2,CLOCK",True
tRF-21-WB0Q37Q5D,70.41822863923078,74.88672840102562,0.0887611267259513,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-18-J0DPZODE,20.780036149538457,21.76633379807693,0.0669002643486065,0.6545763723300962,0.9999450191425834,False,False,"SMAD2,BMPR2,STAT5B,BMP5,NTRK2,CLOCK,KLF7,STAT5A",True
tRF-18-HSQSD2D2,64.1349041796154,55.19757789025641,-0.2165047675254312,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-21-YDU37Y93E,26.274703115384614,29.707594139230768,0.1771573107727722,0.6545763723300962,0.9999450191425834,False,False,"SMAD2,NR1D2,RORA",False
tRF-18-BS6PDFD2,10.223883627423078,10.279867447230773,0.0078783418337273,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-20-Z3M8ZLSS,11.903644938730768,22.27547455538462,0.904052767592209,0.6545763723300962,0.9999450191425834,False,False,ARNTL,False
tRF-19-Q2FWQ8IJ,8.831504157423076,10.634768837358974,0.268057594747519,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-23-J9ZH0SR9D7,22.374105179153847,22.372160373461536,-0.000125407628766,0.6545763723300962,0.9999450191425834,False,False,"SMAD2,RORB,CLOCK,IL6R",True
tRF-22-5BF900BY3,1139.7281727153847,1280.093106228205,0.1675589669797741,0.6545763723300962,0.9999450191425834,False,False,"SMAD2,KLF7,BMPR1B,RORA,BMPR1A,BMPR2,CNTF",True
tRF-21-5N2E489BD,16.32459813780769,14.66740982415385,-0.154433355136522,0.6545763723300962,0.9999450191425834,False,False,"SMAD2,RORA",False
tRF-21-73V2Y8L9E,18.442658743115384,21.22900408015384,0.2029900378909719,0.6545763723300962,0.9999450191425834,False,False,"NR1D2,SMAD2",False
tRF-21-83ML5F82D,12.542068481692306,12.866972259846154,0.0368973094143498,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-23-S3M8309NS,61.15772345961539,60.48269620743591,-0.0160122510074094,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-23-V29K9UV3D9,24.25995242576923,22.213680256589743,-0.1271282897888097,0.6545763723300962,0.9999450191425834,False,False,"RORA,BMPR1A,BDNF,SMAD2",True
tRF-22-4PW3FJIK1,10.310193202423076,11.381672871410256,0.1426412520942639,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-18-1SS2P4DX,28.283735123461536,25.68876750379487,-0.1388349794313876,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-18-YRRHQFD2,54.38450756192309,60.22025121897437,0.1470529950243309,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-20-8W1W188M,16.8923958505,16.64231943351282,-0.0215174449272907,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-19-J6K6UDE2,23.358699150192308,24.778149638692305,0.0851085226336314,0.6545763723300962,0.9999450191425834,False,False,BDNF,False
tRF-23-79MP9P9NDE,124.80806386153846,127.58956817256409,0.0317992281152452,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-21-VP9N15WV0,25.008983068307693,25.44549999966667,0.0249641454028219,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-18-WB0Q37DW,10.574264058846154,11.487144655897437,0.1194629747462574,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-20-JMRPFQRD,95.12048039884615,90.752533794359,-0.0678180778692008,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-22-WB8HWKS52,13.124966807230772,13.195199144384612,0.0076993500112307,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-19-3IRW18JD,28.20495522392308,29.606829902230768,0.0699813781925557,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-20-NONU3IND,32.80498524326923,30.80724126523077,-0.0906455748024539,0.6545763723300962,0.9999450191425834,False,False,"LHX6,SMAD2,NR1D2,CNTF",True
tRF-21-S8V0J8O9E,24.39328106046154,20.79508184553846,-0.2302414602055016,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-19-V47PU9J8,22.858165516423075,20.940563495615383,-0.1264093599281004,0.6545763723300962,0.9999450191425834,False,False,"BMP2,SMAD2",False
tRF-20-9M739P8W,31.31363929630769,33.42833297812821,0.0942802222691598,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-22-Q3V2Y7RZ5,20.76159676123077,21.656018884512825,0.0608506460042503,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-18-S8V0J8DR,13.738583871615385,14.35378310074359,0.0631977219751549,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-21-B2JK7PP9E,21.224516676653845,23.0786431011282,0.1208267026513771,0.6545763723300962,0.9999450191425834,False,True,"SMAD2,COLQ,RORA,NTRK2,LIFR",True
tRF-23-32VIJMRP9,12.932891073038462,13.940854783692307,0.1082742054462007,0.6545763723300962,0.9999450191425834,False,False,,False
tRF-18-RPFQRD03,19.505766137884617,18.98345214351282,-0.0391582944233288,0.6545763723300962,0.9999450191425834,False,False,SMAD2,False
tRF-21-W3FJHPEZE,50.063162107,59.58655154448719,0.2512373387901183,0.739365432207477,0.9999450191425834,False,False,,False
tRF-23-87R718YKDE,134.61748173384615,121.1654426751282,-0.151887484138375,0.739365432207477,0.9999450191425834,False,False,,False
tRF-23-897PVP94Z,41.55941689038461,40.061172605128206,-0.0529707623182007,0.739365432207477,0.9999450191425834,False,False,,False
tRF-23-5BF900BYDO,212.64586289307692,242.30835078435905,0.1883913388594278,0.739365432207477,0.9999450191425834,False,False,"SMAD2,KLF7,BMPR1B,RORA,BMPR1A,BMPR2,CNTF",True
tRF-23-Q9B1XSRI0J,48.51249056765385,61.66618858476924,0.3461234326065954,0.739365432207477,0.9999450191425834,False,False,"RORB,SMAD2,GBX2",False
tRF-23-4PW3FJHPW,22.04019893088461,23.588294051000005,0.0979338385050869,0.739365432207477,0.9999450191425834,False,False,,False
tRF-21-U0EZY9X1B,64.32204388423077,75.77870868333333,0.2364793055983884,0.739365432207477,0.9999450191425834,False,False,"SMAD2,NTRK2,RORA,BMP3",True
tRF-22-JMRPFQRD5,79.64391477230768,79.326183140641,-0.0057670022946876,0.739365432207477,0.9999450191425834,False,False,,False
tRF-22-73V2Y8L95,21.45057449576923,22.844051664102565,0.0908022655725337,0.739365432207477,0.9999450191425834,False,False,"NR1D2,SMAD2",False
tRF-23-3JVIJMRP9,86.84488871346154,90.29953689671795,0.0562776477208295,0.739365432207477,0.9999450191425834,False,False,,False
tRF-22-V47P596V5,14.197286560653849,11.967016148153848,-0.2465517467026003,0.739365432207477,0.9999450191425834,False,False,,False
tRF-22-J9ZH0SR9L,13.216504019307694,14.789582277641024,0.1622406940474352,0.739365432207477,0.9999450191425834,False,False,"SMAD2,RORB,CLOCK,IL6R",True
tRF-23-BZBZOS4YV,120.34455267653848,156.52386634230768,0.3792118116573064,0.739365432207477,0.9999450191425834,False,False,"NR1D2,LIFR,SMAD2,RORB",True
tRF-21-YBOZZ7NDD,28.44124330357692,36.24665789438461,0.3498634447822217,0.739365432207477,0.9999450191425834,False,False,"NTRK2,SMAD2,RORA,BMP5,BMPR1A,NR1D2,BMP2K,CLOCK",True
tRF-21-J0DPZOIPB,13.928413342038462,14.44516647271795,0.0525559078689705,0.739365432207477,0.9999450191425834,False,False,"SMAD2,BMPR2,STAT5B,BMP5,CLOCK,NTRK2,STAT5A,LIFR",True
tRF-22-HXD3KY7SI,11.18767567669231,11.890892822307691,0.0879467064956491,0.739365432207477,0.9999450191425834,False,False,,False
tRF-20-RLXN48Z8,12.588744458692313,11.305663527512824,-0.1550887366056113,0.739365432207477,0.9999450191425834,False,False,,False
tRF-19-UIX1Q7HV,240.93629525038463,298.14796138256406,0.3073767310571762,0.739365432207477,0.9999450191425834,False,False,"LHX6,SMAD2,CLOCK",False
tRF-18-H7PU4HD2,61.70652145038461,58.461780176410265,-0.0779292083276237,0.739365432207477,0.9999450191425834,False,False,"NTRK2,NTRK1,BMP1",False
tRF-18-Q89P9L02,16.03762921969231,14.629786307179485,-0.1325521929373168,0.739365432207477,0.9999450191425834,False,False,"BMP1,BMPER,SMAD2",False
tRF-19-MBQ4NK12,15.78938203103846,13.76182082053846,-0.1982833427039687,0.739365432207477,0.9999450191425834,False,False,,False
tRF-19-ML5F92H3,9.808794696076925,11.327207436948717,0.207644454708741,0.739365432207477,0.9999450191425834,False,False,,False
tRF-20-J9ZH0SR9,14.689491527846156,15.48052384702564,0.0756698334920447,0.739365432207477,0.9999450191425834,False,False,"SMAD2,CLOCK,RORB",False
tRF-18-PP6N7K05,14.638112857230768,12.747722909179489,-0.1994900082002759,0.739365432207477,0.9999450191425834,False,False,SMAD2,False
tRF-19-Q622EV2R,54.96138381580769,57.31751812210257,0.0605578127793586,0.739365432207477,0.9999450191425834,False,False,SMAD2,False
tRF-18-R81XDD0Q,95.4766266175,86.6635324346923,-0.1397225514410642,0.739365432207477,0.9999450191425834,False,False,SMAD2,False
tRF-18-739P8WD8,28.88290923942308,37.445844793564106,0.3745895724001498,0.739365432207477,0.9999450191425834,False,False,"SMAD2,RORA",False
tRF-18-OB9ZFHD9,18.25268304938462,23.418819995461533,0.3595598363263805,0.739365432207477,0.9999450191425834,False,False,"SMAD2,RORA,BMPR2,CLOCK,BMP5,NR1D2,KLF7,LHX8,LIFR,ARNTL2,BMP2,KLF4,BMP3,BMPR1A,PCYT1A,RORB,LIF,BMPR1B",True
tRF-18-83ML5F04,34.048448918000005,21.67477389797436,-0.6515721336093367,0.739365432207477,0.9999450191425834,False,False,,False
tRF-20-73V2Y8L9,23.97637535580769,20.996584132846152,-0.1914589353350253,0.739365432207477,0.9999450191425834,False,False,"NR1D2,SMAD2",False
tRF-18-JMRPFQDH,12.164104780230767,10.75298787348718,-0.1778925595071974,0.739365432207477,0.9999450191425834,False,False,,False
tRF-19-RX6NMHH3,27.94972762142308,29.32888785838461,0.0694881419827648,0.739365432207477,0.9999450191425834,False,False,,False
tRF-18-HSQS52D2,17.719779265423078,16.16469405241026,-0.1325144304369292,0.739365432207477,0.9999450191425834,False,False,,False
tRF-19-RXSINHKN,11.198080196384616,11.722613452128204,0.0660428243791542,0.739365432207477,0.9999450191425834,False,False,NTRK2,False
tRF-19-Q89P9LJI,19.77353140976923,19.28601832607692,-0.0360152248882759,0.739365432207477,0.9999450191425834,False,False,"BMP1,BMPER,SMAD2",False
tRF-18-RPM830D4,21.457522859384618,19.49564770994872,-0.1383314486957392,0.739365432207477,0.9999450191425834,False,False,,False
tRF-20-MEF91SS2,9.949646986653848,11.086542857307691,0.1560923117705561,0.739365432207477,0.9999450191425834,False,False,,False
tRF-19-YDZDL9JR,78.10583020307692,71.29849560717948,-0.1315586060008238,0.739365432207477,0.9999450191425834,False,False,"LHX6,SMAD2,CLOCK,NR1D2",True
tRF-19-B4ZPEKH2,14.014260977384614,17.36035046792308,0.3089004051142376,0.739365432207477,0.9999450191425834,False,True,"SMAD2,LHX8,ARNTL2,BMPR2,SLC5A7,RORA,LIFR,NR1D2,LIF,CLOCK,BMPR1A,BMPR1B",True
tRF-18-UP0O5105,32.05970224730769,33.7374056,0.0735880083147746,0.739365432207477,0.9999450191425834,False,False,"NR1D2,KLF7,BMP6,IL6R",True
tRF-20-YDZDL9X1,381.6389461611538,401.4772525251283,0.0731098422378906,0.739365432207477,0.9999450191425834,False,False,"LHX6,SMAD2,CLOCK,NR1D2",True
tRF-18-S3M83004,77.72811256000001,69.98253957128205,-0.1514414653195812,0.739365432207477,0.9999450191425834,False,False,,False
tRF-18-RX6NMHD5,26.756643485730766,22.893562983717946,-0.2249551363040351,0.739365432207477,0.9999450191425834,False,False,,False
tRF-18-W3FJHPW,12.948938284692304,12.417802357538465,-0.060423937671088,0.739365432207477,0.9999450191425834,False,False,,False
tRF-19-88I26WIZ,114.26281281153844,105.92187731358976,-0.1093553531564452,0.739365432207477,0.9999450191425834,False,False,,False
tRF-20-R29P4P9L,37.01395269273077,32.87134368817949,-0.1712387772614798,0.739365432207477,0.9999450191425834,False,False,,False
tRF-19-945NB2HQ,34.44939693865385,30.21765531579487,-0.1890870062032794,0.739365432207477,0.9999450191425834,False,False,,False
tRF-20-Q89P9L84,18.586386971730768,17.864405570794876,-0.057158440669081,0.739365432207477,0.9999450191425834,False,False,"BMPER,BMP1,SMAD2",False
tRF-19-7X9PN5HJ,24.793060606423083,25.986048668153845,0.0678009027215136,0.739365432207477,0.9999450191425834,False,False,"SMAD2,BDNF,BMPR1A",False
tRF-19-S998LOJ4,15.990776191307692,15.906121653948718,-0.0076578586784634,0.8206111226092218,0.9999450191425834,False,False,"BMPR2,SMAD2",False
tRF-18-WR645J00,23.25448095223077,30.38898930579487,0.3860399549024231,0.8206111226092218,0.9999450191425834,False,False,,False
tRF-22-YDU37Y93Q,51.05915777457693,53.13234007735897,0.0574205134491512,0.8206111226092218,0.9999450191425834,False,False,"SMAD2,NR1D2,RORA",False
tRF-22-YBOZZ7ND2,86.60791732692306,88.6795864597436,0.0341031264725817,0.8206111226092218,0.9999450191425834,False,False,"NTRK2,SMAD2,RORA,BMP5,BMPR1A,NR1D2,BMP2K,CLOCK",True
tRF-22-XSXMSL73O,10.745621491923078,11.223661177717949,0.0627944363571382,0.8206111226092218,0.9999450191425834,False,False,,False
tRF-18-YKIR9N05,82.18774853461538,83.95492475251281,0.0306916034015216,0.8206111226092218,0.9999450191425834,False,False,"RORA,BMPR2",False
tRF-19-BX1WZ42E,46.84074298576923,46.67355356205128,-0.0051586467179056,0.8206111226092218,0.9999450191425834,False,True,"SMAD2,IL6ST,BCHE",True
tRF-19-2LNOZ7I2,17.635204628615384,13.804166360846152,-0.3533545504286408,0.8206111226092218,0.9999450191425834,False,False,"SMAD2,LIFR,STAT1,RORA,PCYT1A",True
tRF-19-3290Q42E,21.501920734307696,23.479594500564104,0.126941953545705,0.8206111226092218,0.9999450191425834,False,False,,False
tRF-18-S5S8R6D2,20.766395064576923,18.78033178130769,-0.14502824327423,0.8206111226092218,0.9999450191425834,False,False,,False
tRF-23-3IRW18V60M,14.661426313653848,16.34617430648718,0.1569275632011466,0.8206111226092218,0.9999450191425834,False,False,,False
tRF-19-OSM83OJX,70.48460444115385,75.55677914897434,0.1002530314212784,0.8206111226092218,0.9999450191425834,False,False,,False
tRF-23-79MP9P9MDD,728.016600876923,723.0687210589743,-0.0098385797625812,0.8206111226092218,0.9999450191425834,False,False,,False
tRF-18-KK5Y930K,14.980182300653848,13.630516838153843,-0.13621491382546,0.8206111226092218,0.9999450191425834,False,False,,False
tRF-22-BE7XO8Q62,67.70879260076923,70.59424246333334,0.0602073317379519,0.8206111226092218,0.9999450191425834,False,True,"SMAD2,RORA,BMPR2,LIFR,BMP5,CLOCK,NR1D2,LHX8,SLC5A7,KLF7,ARNTL2,KLF4,BMPR1B,NTRK2,LIF,IL6ST,BMP3",True
tRF-19-D890YBHW,11.339690786038462,16.284405489,0.5221097497996836,0.8206111226092218,0.9999450191425834,False,True,"CNTFR,BMPR1A,COLQ,SMAD2",True
tRF-18-45DBNIR,23.567613197192312,23.25308498192308,-0.0193835265198849,0.8206111226092218,0.9999450191425834,False,False,"GBX2,SMAD2,LHX8,LIFR",True
tRF-18-EY0VWUD2,275.1813233473077,278.98702731153844,0.0198154822264111,0.8206111226092218,0.9999450191425834,False,False,"NTRK1,KLF4",False
tRF-21-PS5P4PW3B,17.296880026653845,19.037786093820515,0.1383538860831867,0.8206111226092218,0.9999450191425834,False,False,,False
tRF-23-Y2PPEVNK0Q,795.6681562153844,883.6348048166666,0.1512833836072218,0.8206111226092218,0.9999450191425834,False,False,BMPR2,False
tRF-18-4PW3FJDD,14.850392603038465,14.975509963692303,0.0121040598294479,0.8206111226092218,0.9999450191425834,False,False,,False
tRF-23-UE02K0F702,14.504893154807691,13.78587416671795,-0.073348916464051,0.8206111226092218,0.9999450191425834,False,False,"BMP2,CNTFR,SMAD2,LIFR,RORA,IL6,BMPR1B,BDNF,KLF7,BMP3,BMPR2,LIF,KLF16,BMPR1A,LHX8,BMP2K,CLOCK,KLF4,BMP5,NR1D2,RORB,STAT1,IL6ST",True
tRF-20-INVDRI2Q,762.6286738619232,942.638660857949,0.3057240768883869,0.8206111226092218,0.9999450191425834,False,True,"SMAD2,BMPR1A,BMPR2,SLC5A7,RORA,BMPR1B",True
tRF-21-W7WK6WRND,10.53196944146154,11.17219356451282,0.0851372339278633,0.8206111226092218,0.9999450191425834,False,False,,False
tRF-18-69M8LO04,26.731885935615388,28.23077430276923,0.0787070756483796,0.8206111226092218,0.9999450191425834,False,False,,False
tRF-20-RXSINHZ4,18.025644841115387,17.78317867061538,-0.0195376476285327,0.8206111226092218,0.9999450191425834,False,False,NTRK2,False
tRF-20-9N15WV7W,19.718636580846155,19.61553544615384,-0.0075630846519993,0.8206111226092218,0.9999450191425834,False,False,"NR1D2,NTRK2,ARNTL2",False
tRF-23-Q99P9P9NDD,438.0097637500001,361.9729865758975,-0.2750809940794756,0.8206111226092218,0.9999450191425834,False,False,"SMAD2,BMPR2,ARNTL,PCYT1A,KLF7",True
tRF-20-UIX1Q7O6,177.8793704996154,180.58063535615383,0.0217439888434789,0.8206111226092218,0.9999450191425834,False,False,"LHX6,SMAD2,CLOCK",False
tRF-20-PJ60MV9J,14.358577488653848,14.378046406794873,0.0019548375656883,0.8206111226092218,0.9999450191425834,False,False,,False
tRF-21-5BF900BYD,594.8501494038461,611.4100499589745,0.0396139862123323,0.8206111226092218,0.9999450191425834,False,False,"SMAD2,KLF7,BMPR1B,RORA,BMPR1A,BMPR2,CNTF",True
tRF-18-DWY2MJ02,34.65457001923077,35.83399500743589,0.0482832754219924,0.8206111226092218,0.9999450191425834,False,True,"SMAD2,SLC5A7,LHX8,RORA,BMPR2,LIF,RORB,LIFR,BMPR1B,ARNTL2",True
tRF-21-YDZDL9X1B,210.74016194730768,213.02165698820517,0.0155348275271558,0.8206111226092218,0.9999450191425834,False,False,"LHX6,SMAD2,CLOCK,NR1D2",True
tRF-21-2Q2RJO01B,12.26000423496154,13.839015391897435,0.1747818254411961,0.8206111226092218,0.9999450191425834,False,False,,False
tRF-23-2IUIX1Q7DR,29.868028112692308,30.83693454792309,0.0460573622315321,0.8879696406851079,0.9999450191425834,False,False,"SMAD2,BMPR2,LIFR,KLF4",True
tRF-21-73VL4YMYE,52.43529820034615,60.42815917564104,0.2046826669375949,0.8879696406851079,0.9999450191425834,False,False,"NR1D2,NTRK2",False
tRF-23-XSXMSL730H,81.5791892730769,90.99315271307692,0.157556815943491,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-19-1SS2PMER,89.04752696423076,86.49995742794871,-0.0418761225205157,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-21-FSXMSL73E,12.374360850346154,12.857123603769232,0.0552139086741267,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-20-RX6NMH49,25.78825696984615,27.54577238707693,0.095116652268441,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-22-WB8US5652,177.89151468192307,182.20245632615388,0.0345447121151654,0.8879696406851079,0.9999450191425834,False,False,NR1D2,False
tRF-20-WR645J7K,13.231083653807692,12.480857045846156,-0.0842142204569578,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-18-3290Q4DZ,45.531504348153845,55.12489647389743,0.2758389148661946,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-23-1HPSR9O9DK,15.426953671307691,17.418574807564106,0.1751733830510233,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-22-Q1Q89P9L5,14.311925683192309,16.86085604538462,0.2364599843414843,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-18-S8V0J6DR,10.623515566461538,10.58470760297436,-0.0052798500385735,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-22-18YKISQI3,75.83338187796154,89.61251033892309,0.2408670905162573,0.8879696406851079,0.9999450191425834,False,False,"BMP2,SMAD2",False
tRF-18-5BF900R,211.55912100384612,231.3177852294872,0.128815307777252,0.8879696406851079,0.9999450191425834,False,False,"SMAD2,KLF7,BMPR1B,RORA,BMPR1A,BMPR2,CNTF",True
tRF-18-WU1MN005,18.02213842676923,16.69763050448718,-0.1101268150766809,0.8879696406851079,0.9999450191425834,False,False,"PCYT1A,SMAD2,CLOCK,ARNTL,KLF7",True
tRF-18-HR0VX6D2,98.5982398403846,111.55676300282052,0.1781441808011674,0.8879696406851079,0.9999450191425834,False,False,SMAD2,False
tRF-23-JMRPFQRD03,71.26979542615385,78.85668032541027,0.1459421945288888,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-20-5BF900BY,499.39922860384615,506.7969456666667,0.0212142369458216,0.8879696406851079,0.9999450191425834,False,False,"SMAD2,KLF7,BMPR1B,RORA,BMPR1A,BMPR2,CNTF",True
tRF-21-9N1EWJQ7D,36.62731798615385,35.55931341661539,-0.0426925957051,0.8879696406851079,0.9999450191425834,False,False,"NR1D2,NTRK2",False
tRF-18-9N1EWJDW,34.45644781392308,37.142564541384615,0.108299452044279,0.8879696406851079,0.9999450191425834,False,False,"NR1D2,NTRK2",False
tRF-18-NSRJ7K05,15.940564506076925,15.28248181469231,-0.0608238702754047,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-20-1SS2PMFI,26.669611256538467,22.81791546238461,-0.2250297961276084,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-22-8F81KLB52,21.737740754961543,30.77772321733333,0.5016845061227029,0.8879696406851079,0.9999450191425834,False,False,"RORA,BMPR1A,CLOCK",False
tRF-19-WB0Q37IO,9.77384812726923,9.86106387297436,0.0128166147469808,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-20-I8W47W1R,15.996687475807692,46.49601179687179,1.5393337850705366,0.8879696406851079,0.9999450191425834,False,False,ARNTL,False
tRF-21-V47P596VE,71.837499205,74.96508461882054,0.0614816811666028,0.8879696406851079,0.9999450191425834,False,False,"BMP2,SMAD2",False
tRF-19-M8ZLSSJ8,14.176668833730773,16.357654463974352,0.2064473192389671,0.8879696406851079,0.9999450191425834,False,True,CHAT,True
tRF-19-JMRPFQIX,60.296240026538456,60.22231441899999,-0.001769887155671,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-22-43RX6NMH3,31.135573168461534,35.19597214746154,0.1768464975034493,0.8879696406851079,0.9999450191425834,False,False,ARNTL2,False
tRF-20-ML5F82NZ,10.38533941853846,10.377909484307692,-0.0010325098713157,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-20-79MP9P9M,15.315783087038458,13.154898778871791,-0.2194189853307833,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-18-H9R8B7D2,648.6973662061538,548.874646652564,-0.2410688807102019,0.8879696406851079,0.9999450191425834,False,False,,False
tRF-23-FSXMSL730H,13.343366736384615,14.883847113384611,0.1576247497420579,0.94220950752441,0.9999450191425834,False,False,,False
tRF-23-V47P596V03,15.154504414846151,16.98616052920513,0.1646131158207167,0.94220950752441,0.9999450191425834,False,False,"BMP2,SMAD2",False
tRF-18-1SS2PMX,17.187834730846156,18.319636837615384,0.0920030941153555,0.94220950752441,0.9999450191425834,False,False,,False
tRF-23-79MP9PMNDD,15.173219304615383,15.526125047589744,0.0331705972760412,0.94220950752441,0.9999450191425834,False,False,,False
tRF-23-V47PU9XW0N,13.852597189230767,14.808380024358968,0.0962573354133904,0.94220950752441,0.9999450191425834,False,False,,False
tRF-18-BX1WZ4DZ,13.476008762923076,13.280444252179487,-0.0210898637438048,0.94220950752441,0.9999450191425834,False,True,"SMAD2,IL6ST,BCHE",True
tRF-18-JMRPFQDY,95.72126307961538,85.54118206641026,-0.1622202904327307,0.94220950752441,0.9999450191425834,False,False,,False
tRF-23-YJE76INB0J,51.914529480384616,56.01040917871794,0.1095566011633204,0.94220950752441,0.9999450191425834,False,False,"BMP3,NR1D2",False
tRF-22-1SS2P46I3,37.94669707538461,37.94051725,-0.0002349698439951,0.94220950752441,0.9999450191425834,False,False,,False
tRF-20-18YKISQI,932.8731833276923,808.750330484359,-0.2059865748748635,0.94220950752441,0.9999450191425834,False,False,"BMP2,SMAD2",False
tRF-22-08F4BDNZ5,12.628277423115383,11.638294842743589,-0.1177781591452515,0.94220950752441,0.9999450191425834,False,False,,False
tRF-20-1SS2P46I,42.13148523807692,45.132424561538464,0.0992655084028966,0.94220950752441,0.9999450191425834,False,False,,False
tRF-20-2YU04DYJ,54.43880356499999,58.188558259487166,0.0961001406165573,0.94220950752441,0.9999450191425834,False,False,"SMAD2,ARNTL,ARNTL2",False
tRF-19-RK9P4PJZ,131.07531453653849,111.88968014641029,-0.2283190286137619,0.94220950752441,0.9999450191425834,False,False,,False
tRF-22-BZBZOS4Y1,34.10824060523077,34.801271021256404,0.0290196587464821,0.94220950752441,0.9999450191425834,False,False,"NR1D2,LIFR,SMAD2,RORB",True
tRF-19-PR183OJX,17.78754920730769,17.05987239994872,-0.0602608918183911,0.94220950752441,0.9999450191425834,False,False,,False
