tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
tRF-20-2YU04DYJ,62.10716475703125,50.40923265319148,-0.3010717157663825,0.1156471372657705,0.350108932557944,False,False,"SMAD2,ARNTL,ARNTL2",False
tRF-18-YRRHQFD2,54.997026684375,60.85130071659575,0.1459344773249773,0.1167029775193146,0.350108932557944,False,False,,False
tRF-18-8R6546D2,290.4514124345312,347.6318837921277,0.2592635624930075,0.1167029775193146,0.350108932557944,False,False,,False
tRF-21-W3FJHPEZE,49.21095059548437,64.5434093037447,0.3912904007788915,0.1223541737061705,0.3643232485728512,False,False,,False
tRF-21-S8V0J8O9E,21.39350273965625,24.32879067846809,0.1854918963527447,0.1259307949329409,0.372195460579581,False,False,,False
tRF-18-R29P4P04,276.0314361490625,244.0130610753191,-0.1778742075594417,0.1278274339858127,0.3750231335319064,False,False,,False
tRF-20-RXSINHZ4,16.369914232203122,18.715827106000003,0.1932120434323394,0.1319232065256762,0.3820727412527154,False,False,NTRK2,False
tRF-20-WB0Q37Q5,11.047798653406248,9.448419586319147,-0.2256139931611436,0.1378795466990066,0.3820727412527154,False,False,,False
tRF-22-I7XUK87SI,11.79082046428125,13.155653098234042,0.158018759573788,0.1378795466990066,0.3820727412527154,False,True,"SMAD2,RORB,BCHE,CLOCK,NTRK2,IL6R",True
tRF-20-RX6NMH49,25.58506754159375,29.75105734165958,0.2176389002844141,0.1422905062878212,0.3820727412527154,False,False,,False
tRF-22-3IRW18V6P,12.749129645921876,17.091928517446814,0.422916427509528,0.1422905062878212,0.3820727412527154,False,False,,False
tRF-19-69M8LOJX,60.45887777660938,84.42056654863829,0.4816403110423808,0.1422905062878212,0.3820727412527154,False,False,,False
tRF-20-W3FJIKE7,28.651937464625,29.523780693914897,0.0432447804635218,0.1422905062878212,0.3820727412527154,False,False,,False
tRF-22-OB9ZFH691,225.8389616184375,182.6303578082979,-0.3063678027218612,0.1422905062878212,0.3820727412527154,False,False,"SMAD2,RORA,CLOCK,BMPR2,BMP5,NR1D2,LHX8,KLF7,LIFR,ARNTL2,BMP2,BMP3,KLF4,LIF,BMPR1A,PCYT1A,RORB",True
tRF-18-H7PU4HD2,66.85587892328124,53.99595951914895,-0.3082029728116646,0.1425511286928547,0.3820727412527154,False,False,"NTRK2,NTRK1,BMP1",False
tRF-22-877343RX4,20.919076769046875,24.29431869804255,0.2157997926672736,0.1444094994682516,0.3820727412527154,False,False,SMAD2,False
tRF-19-DRFU8U25,22.184695071296872,20.117278023659573,-0.1411296095271179,0.1444094994682516,0.3820727412527154,False,False,SMAD2,False
tRF-23-S3M8309NS,65.42338373984376,56.47177424893618,-0.2122764193710633,0.1444094994682516,0.3820727412527154,False,False,,False
tRF-20-R29P4P9L,33.85608354525,31.02480469423404,-0.1259929642434691,0.1465090962698382,0.3820727412527154,False,False,,False
tRF-18-W3FJHPW,13.00465654171875,13.666740266234042,0.0716408807637587,0.1465090962698382,0.3820727412527154,False,False,,False
tRF-23-JMRPFQRD03,67.80390839398439,80.3516317766383,0.2449588859110623,0.1465090962698382,0.3820727412527154,False,False,,False
tRF-21-J0DPZOIPB,13.453754667828123,13.668130874276596,0.0228071112932308,0.1465090962698382,0.3820727412527154,False,False,"SMAD2,BMPR2,STAT5B,BMP5,CLOCK,NTRK2,STAT5A,LIFR",True
tRF-19-Q89P9LJI,19.485982005203127,24.540383279361706,0.3327211430056849,0.1465090962698382,0.3820727412527154,False,False,"BMP1,BMPER,SMAD2",False
tRF-20-RLXN48Z8,10.646844387203124,13.124807662340425,0.3018703867843135,0.1489895996746454,0.3835280662592485,False,False,,False
tRF-21-J9ZH0SR90,12.556566870796877,14.84063961887234,0.2411112057234459,0.1489895996746454,0.3835280662592485,False,False,"SMAD2,RORB,CLOCK,IL6R",True
tRF-18-RXSINH0P,19.552460308859377,16.572987508234043,-0.2385164633881844,0.1511696907523577,0.3866455551935303,False,False,NTRK2,False
tRF-23-XBINVDRID1,16.59569053471875,13.881994526361703,-0.2575937949465072,0.1526932526027759,0.3880548266783923,False,True,"SMAD2,RORA,RORB,PCYT1A,BMP3,LIFR,LHX8,BMPR1A,CLOCK,BDNF,BMPR2,SLC5A7,PRIMA1,BMP5",True
tRF-23-VP9N15WV0E,34.75787156665625,43.08268311697872,0.3097683613282269,0.1578572275034079,0.3961322878859106,False,False,,False
tRF-20-RX6N38Z9,17.987635569046873,22.967373702787235,0.3525803350520657,0.1578572275034079,0.3961322878859106,False,False,,False
tRF-20-PJ60MV9J,13.005119033546876,14.912862128106385,0.197477567147033,0.1603919727073122,0.39997748193886,False,False,,False
tRF-18-MBQ4NKDJ,107.76103947390624,98.73957770446808,-0.1261352923650509,0.1625517645778385,0.4028456774320345,False,False,,False
tRF-19-2DN1RJKJ,13.544975424187498,16.468744808021274,0.2819728259854317,0.1650396535702674,0.4039927716229245,False,False,"SMAD2,BMPR2",False
tRF-20-9N15WV7W,19.211566822375,20.971367554787232,0.1264457589388445,0.1650396535702674,0.4039927716229245,False,False,"NR1D2,NTRK2,ARNTL2",False
tRF-19-PR183OJX,14.670261170562496,18.537702426531915,0.3375678914559206,0.1686336896137274,0.4102734277797393,False,False,,False
tRF-22-1SS2P46I3,36.938573169375,39.69540622,0.1038439198413083,0.172582697919528,0.4167211644122706,False,False,,False
tRF-19-B1RHODE2,11.776362731671874,13.960672301297873,0.2454744041838239,0.1744171289645343,0.4167211644122706,False,False,,False
tRF-18-07QSNHD2,11.59639254003125,12.810081161404254,0.1436035414236731,0.1744171289645343,0.4167211644122706,False,False,"NTRK1,LIF",False
tRF-21-EXEY0VWUD,67.901875427125,59.45901126510638,-0.1915559486878946,0.1777976440905649,0.4197707691842333,False,False,"BDNF,NR1D2,BMPR2,LIFR",True
tRF-21-YDU37Y93E,28.352387307578127,26.196705004872346,-0.1140848546182429,0.1777976440905649,0.4197707691842333,False,False,"SMAD2,NR1D2,RORA",False
tRF-19-RX6NMHH3,26.9862583259375,33.80818211442553,0.3251474843326329,0.1799738838745408,0.4224092921525988,False,False,,False
tRF-18-1SS2PMX,16.4590354491875,20.2395642237234,0.2982984360189551,0.1826710608396302,0.4240399025461844,False,False,,False
tRF-23-18Y3E7QN00,12.151591221468747,12.88151326612766,0.0841568415419962,0.1850526566633392,0.4240399025461844,False,False,"BMP2,SMAD2",False
tRF-18-NSRJ7K05,16.22773069940625,19.73703911444681,0.2824443114652561,0.1850526566633392,0.4240399025461844,False,False,,False
tRF-22-12Z4R95MJ,76.64907988475001,57.207271799,-0.4220699292723644,0.1850526566633392,0.4240399025461844,False,False,,False
tRF-19-OSM83OJX,65.63812090528126,96.61797797148934,0.5577577224283452,0.1859824133974493,0.4240399025461844,False,False,,False
