miRNA,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant,core_cholinergic_Production,cholinergic_targets_Production,cholinergic_Production
hsa-miR-126-5p,1652.270252807692,1440.5120234766666,-0.1978679775489116,0.3064176915760859,0.5090326472436606,False,False,"NPAS2,RORA,RORB,BMPR1B",False
hsa-miR-339-5p,124.62367925884617,95.93733510333333,-0.3774139444738056,0.3064176915760859,0.5090326472436606,False,False,"LHX6,NTRK2,RORB,PCYT1A,BMPR1B",True
hsa-miR-642a-5p,11.395765850076923,10.578154661466666,-0.10740990982789,0.315271491638127,0.5220404569332623,False,False,,False
hsa-miR-181c-3p,93.80144415653848,105.23480983233333,0.1659299622362473,0.3292963096581885,0.5382728138643467,False,False,,False
hsa-miR-6505-3p,30.942782537692302,35.022094029,0.1786624101322935,0.3292963096581885,0.5382728138643467,False,False,,False
hsa-miR-34c-3p,191.91274073230767,258.165200021,0.4278440497440767,0.3292963096581885,0.5382728138643467,False,False,"SMAD2,BDNF",False
hsa-miR-488-3p,187.73002472461536,204.2803766666667,0.1218912173091286,0.3292963096581885,0.5382728138643467,False,True,"IL6ST,CLOCK,PRIMA1,LIFR,BMPR1A,PCYT1A,BMPR2,SMAD2",True
hsa-miR-3613-5p,58.23583986715384,49.44625418399999,-0.2360460655962724,0.3383587307619856,0.5409496949486291,False,False,"BMP1,CLOCK",False
hsa-miR-4454,16.557897141923075,15.422153134833334,-0.1025152632901487,0.3383587307619856,0.5409496949486291,False,False,,False
hsa-miR-487b-3p,2168.615626807692,2594.547754933334,0.2587087229538181,0.3383587307619856,0.5409496949486291,False,False,,False
hsa-miR-539-3p,904.840974253846,1204.982813286667,0.4132764033693199,0.3383587307619856,0.5409496949486291,False,False,"RORA,NR1D2",False
hsa-miR-628-3p,88.96839409846156,99.23297623766666,0.1575267124961881,0.3383587307619856,0.5409496949486291,False,False,,False
hsa-let-7f-5p,198998.0456615385,175519.2497466667,-0.1811249981878653,0.3383587307619856,0.5409496949486291,False,False,"NGF,IL6R,CLOCK",False
hsa-miR-195-3p,64.34960940307693,59.859786802,-0.1043442509212058,0.3383587307619856,0.5409496949486291,False,True,"RORA,BCHE,CLOCK",True
hsa-miR-27a-5p,20.991557254,19.026351624666667,-0.1418102507428909,0.351648896943434,0.5535214118554055,False,False,RORB,False
hsa-miR-324-5p,114.88814265615385,104.26447717966668,-0.1399821918202688,0.351648896943434,0.5535214118554055,False,False,,False
