tRF,control_mean,ad_mean,log_fold_change,p_value,adj_p_value,significant
tRF-22-9N1EWJQ72,31.70060223055555,30.876348635065572,-0.038008095205248615,0.13794604370769226,0.8671393434406521,False
tRF-22-8F81KLB52,59.56279196677778,34.27499296736065,-0.7972550108997893,0.14080377030325653,0.8671393434406521,False
tRF-20-Z3M8ZLSS,17.817788296444444,20.71656037091804,0.21746622043518649,0.14241471348220403,0.8671393434406521,False
tRF-21-INVDRI2QD,210.4957972822222,143.1185187967213,-0.5565810675873086,0.14241471348220403,0.8671393434406521,False
tRF-18-73V2Y8DM,12.259074755259258,15.140636017590163,0.3045757135735663,0.14423256367870296,0.8671393434406521,False
tRF-19-RX6NMHH3,29.2637876834074,35.420377338311475,0.275463068307368,0.14423256367870296,0.8671393434406521,False
tRF-23-1SS2PMFI0Q,19.153635112481485,21.52402705260656,0.1683298021515185,0.14732630819833015,0.8671393434406521,False
tRF-19-S998LOJX,11.866238043666668,21.431718443934425,0.8528849037163062,0.14732630819833015,0.8671393434406521,False
tRF-20-9N1EWJQ7,36.595845319629625,40.20745101590165,0.13578300776103625,0.15063165757443986,0.8671393434406521,False
tRF-21-RE987S1RD,55.06960448755555,44.491955177491796,-0.3077117485796812,0.15063165757443986,0.8671393434406521,False
tRF-18-YR66EFD2,22.394341127333334,24.225945717213115,0.11341876503704995,0.15347015564206745,0.8671393434406521,False
tRF-23-BE7XO8Q6DI,53.96702464077779,36.54583946267214,-0.562370976677018,0.16397033543767947,0.8671393434406521,False
tRF-20-UIX1Q7O6,234.3487459385185,173.99601453985244,-0.42960281375146625,0.16397033543767947,0.8671393434406521,False
tRF-23-87R718YKDE,115.10633700074075,113.66424396360657,-0.018188772543340725,0.16397033543767947,0.8671393434406521,False
tRF-22-Z3M8ZLSSP,14.94815543503704,18.98640815234426,0.3449995318819217,0.16673553087883664,0.8671393434406521,False
tRF-21-DWY2MJ8FE,91.61214140740739,65.63914324672133,-0.48098240392581637,0.16673553087883664,0.8671393434406521,False
tRF-20-JMRPFQRD,92.73174494714814,103.57633836295085,0.15955925454532238,0.16820713274982002,0.8671393434406521,False
tRF-22-INVDRI2Q2,65.56967962814814,52.35455319247542,-0.32471383439403656,0.17118346272309215,0.8671393434406521,False
