tRF-16-Q622EVE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-R2Z4R90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-R3IEWS0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-RESJ830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-RK7SIRE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-RPM830D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-RUSMKVD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-RX6NMHD,0,0,0,0,0,0,0,0,0,0,0,0,0.898104853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.320790167,0,0
tRF-16-RXSINHE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-S8V0J60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-S8V0J80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-SX73IEE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-VH915H0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.168509936,0,0,0,0
tRF-16-VW3H93E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-W9RKM80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-WB0Q370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-WB8US50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941908266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-WO6VXWE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-WR645J0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-YDLBRY0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-YKISQID,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-16-YRRHQFD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-08F4BD3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714863091,0,0,0,0,0,0,0,0,0
tRF-17-08P2F52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-08Q2B52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-1ER37EH,0,0,0,1.180860821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-1EWJQ72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-1KVUY94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-1SH2P4H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-1SS2P44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787462608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-1SS2PMH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-2S3HPS4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-2YU04DQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-3290Q44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.320790167,0,0
tRF-17-3JVIJM4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-3L7L732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-409Z7KQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701596616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-4ZMKQ44,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899278098,0,0,0,0,0,0,0,0.746760851,0,0,0,0,0,0,0,0,0,0,0
tRF-17-59MIL0L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-59V3WD5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-5Y93W05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-64R4XL4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-64VIJ4N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-67NZU6J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-73V2Y8K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0761421,0,0.848526764,0,0,0,0,0,0,0,0,0,0
tRF-17-7P596V5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-7PU9XWP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-863IP52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-8773434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-8871KR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-8R6546J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-8R6Q46J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-8S68L52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848526764,0,0,0,0,0,0,0,0,0,0
tRF-17-8SPOL52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-945NB23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-94V4SMI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-9KIWRNK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-9N15WVN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.697053528,0,0,0,0,0,0,0,0,0,0
tRF-17-9N1EWJM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.690167632,0
tRF-17-B11KWHH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-B4ZPEK3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-BE7XO8M,0,0,0,1.180860821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-BZOS4Y1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-D8H0PMH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-DWY2MJ5,0.711923613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-EO7N98N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-EWBJUIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801099411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-EY0VWUJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-F2H3YBQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-F6RE98N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-FBQ6221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.801099411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-I363U01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-I7XUK8N,0,0,0,0,0,0,0,0,0,0,0,0,0,0.899278098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-INVDRI2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-IWQZPHK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-JOKP1ML,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-KSP1852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746901889,0,0,0,0,0,0,0
tRF-17-KSPM852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884104985
tRF-17-M8ZLSSP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-ML5F823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-NDBP1IO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-NLDIBZH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-OB9ZFH4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-OMJHHSH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-PP6N7KQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-Q622EVO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-Q89P9L5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941908266,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-R2Z4R9L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-RE987SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0761421,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-RPFQJDQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-RX6NMH3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-RXSINHQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-S8V0J6L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884104985
tRF-17-S8V0J8L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-SJ7JL34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-SJ7JLJ4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-SSXUOLJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-SWRYVMK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-U0SR9NK,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-VH915HN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-VM7JL34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.714863091,0,0,0,0,0,0,0,0,0
tRF-17-W3FJIK1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-XS1N70Q,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-YR66EFJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-ZKRNLNJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-17-ZSIJ7KQ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-18-01179OV,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-18-01D3L8DW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-18-01WZ03DR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.117300914,0,0,0,0,0,0,0,0,0,0.819719324,0,0,0,0,0,0,0.690167632,0.884104985
tRF-18-026ZEDDJ,0,0,0,0,0,0,0,0,0,0,0,0,0.898104853,0.899278098,0,0.701596616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.070502895,0
tRF-18-027LQXU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-18-02K0F702,18.51001393,12.6228691,15.01713636,12.98946903,14.20163247,25.98911739,19.96423839,22.86564871,12.457225,9.633603178,10.40336212,45.10761422,8.082943673,19.78411815,41.34013381,18.24151202,18.11163998,33.64617526,22.60579838,30.64172784,21.52284201,13.44169531,12.72790146,17.1567142,18.85354446,11.20352833,27.34198255,18.38125555,19.86466892,29.35482471,21.13264267,32.43787869,5.304629908
tRF-18-02OL7X7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.168509936,0,0,0,0
tRF-18-03J076DE,0,0,0,0,0,0,0,0,0,1.376229025,0,0,0,0.899278098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-18-04SXQ30H,0.711923613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941908266,0.806361259,0,0,0,0,0,0,0,0,1.168509936,0,0,0,0
tRF-18-057J4EDX,0,0,0,0,0,0,0,0,0,0,0,0,0.898104853,0,0,0,0,0,0.941908266,0,1.0761421,0,0,0,0,0,0,0,0,0,0,0,0
tRF-18-0668K80E,0,0,2.50285606,0,0,0,0,0,0,1.376229025,0,0,0,0,0,0,0,1.602198822,0,0,0,0,0,0.714863091,0,0,0,0,0,0,0,0,0.884104985
tRF-18-06KP1HD2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.602198822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-18-06R8K80E,0.711923613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-18-076INB02,0,0,0,0,0,0,0,0,0,0,0,0,0.898104853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-18-076INB0J,0,0,0,0,0,0,2.495529799,0,0,0,0.743097294,1.366897401,0.898104853,0.899278098,1.117300914,0.701596616,0,0,0,0,0,0,0,0,1.639438649,0,1.139249273,2.450834073,0,0,1.320790167,0.690167632,0
tRF-18-078SUXD2,51.25850011,2.912969792,0,5.904304104,2.366938745,0,9.982119197,1.345038159,5.536544443,0,11.14645941,24.60415321,3.59241941,1.798556196,7.821106396,6.314369547,4.724775646,11.21539175,3.767633063,7.257251329,6.456852602,5.974086804,11.03084793,7.863494006,7.37747392,1.493803778,5.696246365,8.577919255,10.51658943,6.226781,0,6.211508685,13.26157477
tRF-18-07QSNHD2,16.37424309,11.65187917,5.00571212,11.80860821,17.75204058,19.20934763,13.7254139,1.345038159,12.457225,31.65326759,10.40336212,13.66897401,6.286733968,19.78411815,11.17300914,6.314369547,26.77372866,40.85606996,10.36099092,19.35267021,5.380710502,9.707891057,12.72790146,17.1567142,11.47607054,17.17874344,9.113994185,18.38125555,14.02211924,17.79080286,15.849482,22.08536421,18.56620468
tRF-18-08583004,0.711923613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787462608,0,0.941908266,0.806361259,0,0,0,0,0,0,0,0,0,0,0,0,0
tRF-18-0858N004,0,0,0,1.180860821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848526764,0,0,0,0,0,0,0,0,0,0
