miRNA,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,56,58,59,60,61,62,63,64,65,66,68,69,72,85,86,87,88,89,90,91,92,93,94,95
hsa-miR-6734-3p,0,2.498878269,0,0,0,0,0,0,0,0,0,0,0,0,1.314588909,1.238696252,0,0,0,0,0,0,0,0,0.778746936,0,0,0.940337197,0,1.110936326,0,0,0,0,0,0,1.215017851,0,0,0,1.726324032,0,0
hsa-miR-138-5p,441.0297748,847.9526927,2571.417394,915.8878673,713.554348,677.3686576,673.9673277,966.4975347,793.1020464,2103.127372,731.5850654,586.8581163,844.4358649,1447.776949,705.9342442,638.5479178,579.9552169,774.1779514,575.9817532,837.5321746,1405.351587,643.3636599,1626.138533,667.1204034,1037.290919,1149.590394,677.0976736,816.2126869,648.6958175,1146.486288,694.1595207,793.8083399,270.6748094,254.5279569,295.2197671,309.9590093,284.3141771,278.3598244,351.9739947,312.1390885,277.9381691,226.8585707,385.0448044
hsa-miR-138-1-3p,41.66410315,45.81276827,49.72354077,42.68452111,54.75508395,35.50722802,37.89050766,56.29156421,55.9188136,53.35036056,52.46426764,55.39663635,60.95715373,59.67539396,45.35331737,53.26393882,40.53450441,58.07630982,47.1096187,60.1305151,41.01790593,53.33234956,54.8934771,38.50048099,48.28231003,51.24999449,37.34880406,50.77820863,39.79728942,41.10464406,51.80294931,59.22392065,33.6784325,47.3242935,44.13078992,42.06586555,58.32085685,46.10868257,33.36246395,52.02318142,32.80015661,40.77181686,47.92042325
hsa-miR-873-5p,105.6845543,194.912505,252.6767684,303.6698788,193.8156146,180.2674653,159.6238408,295.7692357,203.1979424,388.8960493,184.5964973,206.0062414,268.0321907,238.7015758,141.3183077,224.2040216,235.4119294,206.3783152,226.6594862,274.268778,332.0497147,338.8967023,293.8415539,254.8997362,262.4377174,174.0732571,150.6000164,193.7094626,291.515145,249.9606733,279.7359263,317.9389424,142.1978261,196.9713838,164.3491487,263.4651579,228.423356,266.4057215,176.8210589,187.2834531,158.8218109,235.2220204,221.1065143
hsa-miR-873-3p,61.98805591,85.79482058,148.1558562,129.2731211,104.295398,79.20843173,60.46357605,113.5372227,106.3245047,193.7460462,93.26980914,93.48182383,106.675019,132.3236996,59.15650091,109.6246183,102.1157707,80.89200296,99.55240178,127.6239504,80.08257825,161.3472347,134.9733731,128.7774709,106.6883302,103.3836096,98.79361074,99.67574287,91.53376567,126.6467412,115.1176651,111.1747282,84.81975594,101.0437618,68.47881195,121.7696108,97.20142808,126.3719448,78.40179028,130.8011418,101.8531179,79.45277132,110.9736117
hsa-miR-548f-3p,4.064790551,0,3.044298415,2.439115492,2.60738495,3.41415654,0.806181014,4.770471544,3.150355696,7.019784284,1.943121024,1.731144886,5.378572388,2.594582346,2.629177818,3.716088755,6.236077601,5.703923286,2.666582191,3.681460108,1.953233616,4.725651227,4.52063929,0.663801396,0.778746936,1.767241189,4.819200524,7.522697575,1.989864471,1.110936326,3.453529954,5.195080759,12.47349352,2.558069919,6.087005506,8.855971695,12.15017851,10.24637391,3.336246395,4.459129836,5.178972096,4.181724806,7.566382619
hsa-miR-1231,53.85847481,29.15357981,58.85643602,4.878230984,21.72820792,12.97379485,13.70507724,26.71464064,10.23865601,12.63561171,23.31745228,17.31144886,14.3428597,57.08081161,22.34801146,24.15457691,16.3697037,15.55615442,10.66632876,28.22452749,22.46218658,26.32862826,22.60319645,39.16428239,24.14115502,25.62499724,12.04800131,33.85213909,28.85303483,23.32966284,40.2911828,13.50720997,37.42048056,30.69683903,48.69604405,34.31689032,26.73039272,15.36956086,31.69434075,29.72753224,36.25280467,27.18121124,26.06198458
hsa-miR-548o-3p,153.4458433,54.1423625,51.75307305,29.26938591,55.62421227,43.70120371,49.17704185,35.30148942,29.92837911,36.50287828,50.52114662,25.96717329,43.92500783,38.91873519,57.18461755,34.68349505,73.27391181,38.89038604,37.33215067,38.65533113,25.39203701,47.25651227,34.8735031,45.13849496,47.5035631,41.53016794,80.72160878,73.34630136,84.56924002,49.99213467,42.5935361,49.87277528,174.6289093,65.23078294,111.0878505,78.59674879,87.48128527,97.3405521,155.1354574,77.29158382,146.7375427,63.7713033,79.02666291
hsa-miR-1278,17.27535984,10.8284725,3.044298415,7.317346476,4.345641583,8.193975696,8.867991154,10.4950374,7.87588924,8.423741141,11.65872614,5.193434657,6.275001119,9.081038211,6.572944546,11.76761439,15.590194,6.741000247,4.444303651,7.362920216,8.789551272,4.725651227,5.166444903,5.310411171,4.672481616,6.185344162,15.6624017,11.28404636,9.949322355,3.332808978,5.755883256,5.195080759,46.15192602,16.62745447,16.73926514,17.71194339,31.59046413,32.4468507,30.02621755,19.32289595,15.53691629,13.59060562,16.8141836
hsa-miR-1185-5p,7.113383465,16.65918846,32.47251642,28.04982816,26.0738495,26.63042101,30.63487853,27.66873495,22.8400788,36.50287828,20.40277075,45.00976703,34.06429179,40.21602636,13.80318355,28.49001379,19.4877425,27.48253947,26.66582191,32.51956429,31.25173785,22.27807007,18.08255716,24.56065167,27.25614276,32.693962,22.89120249,17.86640674,18.90371247,14.44217224,23.02353303,20.78032304,3.742048056,11.51131464,6.087005506,17.71194339,10.93516066,17.07728984,18.34935517,5.945506448,20.71588838,10.45431202,15.13276524
