miRNA,10,13,14,15,17,18,19,2,21,22,23,24,25,26,27,28,29,3,31,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,56,58,59,6,60,61,62,63,64,65,66,67,68,69,7,72,73,74,75,76,77,78,79,8,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95
hsa-miR-188-3p,0,0.866884637,0,0,0,0,0,0.953238197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741391146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hsa-miR-490-5p,42.76010836,50.27930892,53.72043749,40.35219736,70.46953686,39.56523006,32.96253727,40.03600427,55.67712946,77.93645937,49.87062819,278.1038882,36.11329961,41.0948838,30.35914125,30.83145316,43.35841117,56.18640714,36.90015616,37.73688355,27.12844966,17.97517649,53.40646779,42.01023409,57.23216995,68.16914791,49.85190566,45.7745567,39.87947416,44.63776776,45.29308778,58.03479593,35.19261472,94.37973036,25.73264502,47.97792784,31.8639764,55.52136377,46.09456447,34.2632337,43.88731243,28.87199333,38.39630821,14.1466713,38.49039962,26.56874071,28.60514425,32.32335521,52.46730131,41.19323965,70.44840964,57.69108128,68.18594514,59.85723212,59.72154955,49.68386504,52.57754295,40.83462487,34.10399272,42.12536006,6.50904761,13.23276125,44.22429511,18.09627189,22.43718007,26.53173601,25.43487767,47.59969652,21.86804148,32.18239908,46.0073736,10.16421167,23.31572059,37.21966538,22.76301795,19.37154858,15.66672492,19.41180122,18.09301294,28.41357094,22.0488728,40.63134238,21.02299581,28.61818683
hsa-miR-490-3p,410.8979162,347.6207392,361.5798678,355.6623907,337.5119924,335.8443947,259.1537413,454.69462,432.4257055,861.197876,352.4946675,1488.487856,342.0141904,288.3062942,389.6089794,239.4815199,446.2581088,589.2179802,441.7165752,241.3736514,392.5947338,181.7490067,482.0636435,285.6695918,294.085304,471.7737855,260.7638142,395.2596642,322.6612,246.9476507,343.8919628,367.5537075,294.4162646,704.8034703,281.0004836,282.3316523,261.6708365,418.4414977,442.2744287,255.9253782,405.3122383,227.6762903,328.8021886,194.2809525,234.8566756,348.4592532,272.7954001,384.9417757,542.8347712,303.7128686,374.3595722,405.6985716,444.4713461,317.547689,374.0454945,269.5960546,382.3821306,325.4395861,358.8333148,279.3576509,114.9931744,120.5651581,246.7250148,171.3113739,165.219235,181.040081,178.9525322,426.0466664,157.8302124,181.6006805,208.5667603,131.0053948,183.3463483,154.1957566,125.8660993,246.9872444,161.48778,200.5886126,126.6510906,239.7395048,130.7183173,177.3004031,181.461648,142.1966158
hsa-miR-1251-5p,3.340633465,2.60065391,5.509788461,2.815269584,1.854461496,7.360973035,3.409917648,11.43885836,1.855904315,0,4.533693472,0,0,3.210537797,3.541899813,2.151031616,4.002314877,0.739294831,7.597090975,0.712016671,2.559287704,0.998620916,4.216300089,2.100511704,4.402474611,3.246149901,2.556507982,5.086061855,4.531758427,3.599819981,0,6.108925887,2.57506937,7.611268577,2.058611602,3.690609834,4.827875212,2.708359208,5.251279497,2.097749002,6.454016534,4.124570476,3.785551514,1.88622284,4.566657582,6.131247856,6.279178007,2.35078947,4.708603964,5.585524021,4.09583777,0,8.838918814,9.130764221,6.2864789,2.443468772,4.779776632,2.47482575,2.965564585,7.759934748,4.339365073,5.881227223,11.6379724,3.619254379,4.079487285,3.121380707,9.083884882,3.525903446,1.901568824,11.49371396,7.667895599,4.517427407,4.239221926,2.658547527,2.678002112,8.071478577,7.230796118,7.764720487,1.809301294,10.6550891,0,3.693758398,4.425893854,6.260228369
hsa-miR-1276,1.336253386,4.334423183,0.688723558,1.876846389,0.927230748,0.920121629,1.136639216,3.812952788,1.855904315,0,2.266846736,3.160271456,7.789143054,5.778968034,4.553871188,5.01907377,0.66705248,5.914358647,4.883844198,0,2.559287704,8.987588246,4.91901677,4.201023409,5.282969533,2.164099934,3.834761974,3.632901325,3.625406742,2.879855985,0.838760885,2.036308629,1.716712913,1.522253715,2.058611602,0,2.896725127,0,5.251279497,2.796998669,3.227008267,4.124570476,3.24475844,5.65866852,5.219037237,3.065623928,7.674550897,2.938486837,0.672657709,8.378286031,0.819167554,2.791503933,2.525405375,2.029058716,1.047746483,4.886937545,1.194944158,4.9496515,6.672520316,1.108562107,2.169682537,5.881227223,3.491391719,6.032090631,3.059615464,6.242761413,5.450330929,9.402409189,4.753922061,5.746856978,3.06715824,2.258713704,2.119610963,1.329273763,8.034006336,4.842887146,6.025663432,7.764720487,7.237205176,1.775848184,1.574919486,3.693758398,7.745314244,5.36591003
hsa-miR-628-5p,360.1202876,389.2312018,405.6581754,365.9850459,279.0964552,349.6462191,354.6314354,518.5615791,412.010758,54.55552156,415.9663761,101.1286866,416.3651014,461.6753352,532.802929,461.0377763,431.5829543,454.666321,456.3681078,420.8018524,420.235041,144.8000328,522.1184943,214.2521938,309.0537177,311.6303905,359.1893715,432.3152577,367.9787843,418.2990818,335.5043539,452.0605157,446.3453574,386.6524437,388.0482869,433.6466555,507.8924723,334.4823622,554.3017247,311.8653516,501.4770847,430.6051577,481.3058353,474.3850443,531.6894185,371.9623699,303.4936037,524.8137492,451.3533228,412.630587,330.1245242,235.4168317,329.5654015,385.521156,410.7166214,324.1668571,297.5410953,433.0945062,475.9731159,355.8484363,162.7261902,352.8736334,435.2601677,377.6088735,412.0282158,324.6235935,403.3244888,400.7776917,336.5776819,442.5079873,372.6597261,302.6676363,316.881839,207.3667071,285.2072249,282.5017502,451.9247574,284.7064179,360.0509575,390.6866004,418.9285833,385.9977526,232.3594273,467.728491
hsa-miR-628-3p,219.813682,264.3998141,220.3915384,267.4506104,202.1363031,248.4328399,192.0920275,248.7951694,295.0887861,93.52375124,301.4906159,97.96841515,248.5444738,237.579797,287.3998705,284.6531838,240.8059451,259.4924856,231.7112747,255.6139848,278.4505022,117.8372681,243.8426885,182.7445183,145.2816622,134.1741959,212.1901625,226.6930427,186.7084472,231.1084428,207.1739385,262.6838131,277.2491355,191.8039682,223.3593588,324.7736654,197.9428837,163.8557321,207.1338024,216.0681472,269.1324895,202.9288674,249.3056068,236.7209664,254.4280653,221.7467975,217.6781709,231.5527628,242.829433,210.8535318,172.8443539,169.3512386,140.1599983,217.1092826,167.6394373,171.0428141,152.9528522,186.8493441,307.6773257,176.261375,82.44793639,94.09963556,88.44859023,79.62359633,99.94743848,106.126944,102.6478992,220.3689654,66.55490886,122.9827393,102.749801,63.2439837,100.6815207,70.45150947,77.66206125,69.41471576,102.4362783,104.8237266,90.4650647,74.58562371,100.7948471,92.34395996,81.8790363,114.4727473
hsa-miR-654-5p,118.9265514,146.5035036,115.7055577,167.0393286,119.6127665,122.3761767,109.1173647,152.5181115,163.3195797,97.42057421,166.6132351,126.4108583,156.490965,118.7898985,155.3376061,165.6294344,135.4116534,170.7771059,155.1977156,203.6367678,169.9367036,74.89656871,173.5710203,101.8748177,121.5082993,174.2100447,163.6165109,120.612324,133.2336978,81.35593156,136.7180242,160.8683817,146.7789541,94.37973036,126.6046135,191.9117114,138.0772311,165.2099117,132.4489384,139.8499335,147.151577,156.7336781,202.2566094,164.1013871,143.523524,113.4280853,117.2113228,131.056513,156.0565885,128.4670525,120.4176304,111.6601573,126.2702688,121.743523,134.1115499,203.6223977,149.3680198,132.4031776,185.3477865,165.1757539,145.36873,261.7146114,259.5267845,318.4943853,308.00129,243.4676951,285.2339853,159.8409562,261.4657134,271.2516494,213.1674977,254.1052917,199.2434305,164.8299467,249.0541964,180.8011201,284.411314,204.4709728,255.1114825,202.4466929,291.3601049,230.8598999,252.2759497,157.4000276
hsa-miR-654-3p,583.2746031,761.9915955,728.669524,777.0144051,664.8244465,485.8242203,356.9047139,795.9538945,559.5551511,136.3888039,600.7143851,113.7697724,1086.231404,838.5924725,604.1469109,513.3795456,504.958727,816.1814932,503.5786017,635.830887,468.3496498,418.4221639,855.908918,358.1372456,516.8505194,413.3430873,604.6141378,565.2794462,573.7206169,479.4960214,580.4225323,915.3207288,516.7305868,401.8749809,701.9865562,1022.298924,739.6304825,457.7127062,681.4993836,564.9937312,641.5292435,624.45997,937.1943962,598.8757517,747.6270841,579.4029224,570.7075122,591.8112491,462.1158461,560.6469736,493.958035,376.853031,474.7762106,630.0227313,683.1307071,778.6520488,438.544506,768.4333953,736.2014082,565.3666745,355.827936,696.9254259,778.5803534,768.4883464,800.5993797,660.1720194,826.6335243,682.2623168,753.0212545,709.1621511,553.6220623,753.2810202,544.7400175,446.6359845,665.4835248,708.675819,702.5923561,600.4717177,660.3949723,657.0638279,667.765862,637.1733237,625.1575069,693.0967122
hsa-miR-187-3p,48.1051219,56.34750137,41.32341346,56.30539167,32.45307619,30.36401377,35.2358157,49.56838624,49.18146435,3.896822968,38.53639451,56.88488622,48.85917006,68.06340129,58.69433975,36.56753747,82.71450747,50.2720485,38.52810423,83.30595048,33.78259769,10.98483008,34.43311739,7.351790965,38.74177658,58.43069821,84.36476342,25.43030928,20.84608876,28.07859585,30.19539185,53.96217867,32.61754535,42.62310403,52.49459584,51.66853768,54.07220237,25.72941248,35.59200548,26.57148736,36.78789424,33.8214779,36.23313592,43.38312532,46.97133513,51.09373213,53.72185628,32.32335521,49.10401276,46.77876367,37.68170748,35.35904982,27.77945913,58.84270276,39.81436636,36.65203159,40.62810137,27.22308325,53.38016253,67.62228852,8.678730147,42.63889736,34.91391719,47.05030692,74.45064295,29.65311671,43.60264743,51.71325054,52.29314267,39.07862745,29.13800328,44.04491722,32.85396993,23.92692774,33.4750264,64.57182861,49.41044014,40.11772252,39.80462847,28.41357094,33.0733092,22.16255039,55.32367317,34.8784152
hsa-miR-653-5p,4.676886852,6.068192456,8.953406249,2.815269584,4.636153741,1.840243259,4.546556864,5.719429182,1.855904315,3.896822968,1.133423368,6.320542913,6.372935226,3.852645356,4.0478855,2.151031616,4.002314877,3.696474154,3.255896132,11.39226673,5.118575408,2.995862749,9.83803354,5.251279261,7.043959378,2.164099934,1.278253991,5.81264212,8.157165169,5.039747973,3.355043539,4.072617258,6.866851652,7.611268577,6.175834805,9.226524585,6.759025297,2.708359208,8.168656995,6.293247006,5.808614881,19.79793828,0,6.60177994,16.30949136,3.065623928,11.86066957,7.640065777,4.708603964,5.585524021,4.09583777,5.583007866,8.838918814,2.029058716,4.190985933,2.443468772,7.169664948,9.899302999,2.965564585,7.759934748,8.678730147,5.881227223,18.62075584,8.444926883,6.119230928,6.242761413,10.90066186,2.350602297,6.655490886,12.64308535,12.26863296,7.905497963,4.239221926,3.98782129,9.373007392,6.457182861,12.05132686,7.764720487,12.66510906,7.103392735,11.0244364,11.0812752,7.745314244,6.260228369
hsa-miR-514a-3p,52.78200875,46.81177037,60.60767307,47.85958292,23.18076871,23.92316236,47.73884708,75.30581756,37.11808631,23.38093781,32.86927767,37.92325748,18.41070176,41.0948838,46.55068325,68.11600117,76.04398267,28.09320357,34.18690939,68.35360039,50.162039,36.9489739,62.54178465,47.26151335,46.66623088,48.69224851,42.18238171,35.60243299,61.63191461,64.79675965,41.93804424,35.63540101,54.93481322,79.15719321,31.90847983,60.89506226,70.4869781,54.16718417,77.60224145,45.45122837,90.35623148,99.81460551,43.80423894,59.41601946,91.33315164,48.02810821,40.46581382,33.49874995,55.83058985,77.49914579,48.33088568,57.69108128,69.44864783,44.63929175,46.10084526,51.31284422,35.84832474,38.35979912,36.32816616,116.3990212,58.58142849,133.7979193,153.6212357,121.8482307,71.39102749,138.9014414,96.28917975,50.53794939,134.0606021,91.94971165,96.61548455,126.4879674,250.1140936,109.0004486,174.0701373,83.9433772,248.2573334,172.1179708,144.7441035,79.91316826,94.49516916,134.8221815,113.9667667,97.48069888
hsa-miR-514a-5p,0,0,0,0.938423195,0,0,0,0.953238197,0.927952158,0,0,0,0,0,0.505985688,0.717010539,2.001157439,0,0,0,0,0,0,2.100511704,0,0,1.278253991,0,0.906351685,0.719963996,0,0,0,0,0,0,0,0,0,0.699249667,0,0,0,0.94311142,0.652379655,0,0,0,0,0,0,0,0,2.029058716,0,0,0,0,0,0,0,0,0,0,2.039743643,3.121380707,0,0.587650574,0,0,0,0,0,0,0,0,1.205132686,0,0,0,0,0,0,0
hsa-miR-6734-3p,0.668126693,0,0,0,0.927230748,0,0,0,0,0,1.133423368,0,0,0,0,0.717010539,0.66705248,0.739294831,0.542649355,0,0,0,1.405433363,0,2.641484767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.398499335,1.290803307,0,0,0,0,0,0,0,0,0,0.819167554,0,0,1.014529358,0,0,1.194944158,0,0,0,0,0,0,0,0,1.560690353,0,0,0,1.149371396,0,1.129356852,0,0,0,0,0,1.294120081,0,0,0,1.846879199,0,0
hsa-miR-138-5p,897.2941488,879.8879061,694.9220696,774.1991355,649.0615238,827.1893448,1076.397338,928.4540038,765.5605301,1695.117991,776.3950071,2269.074906,840.5193459,1106.351325,1032.716788,1199.558631,1354.116534,697.8943203,838.9359033,618.0304702,683.329817,387.4649155,814.4486338,455.8110398,896.3438308,2741.914616,959.9687474,1167.614486,744.1147337,714.2042842,701.2040997,1031.390321,864.3649517,2280.336066,775.067268,625.5583669,909.5716899,1511.264438,915.473059,750.9941427,665.4091047,613.7360868,807.4040586,611.1362002,890.4982285,1470.477611,664.8951823,1378.738024,1693.752111,701.6814551,1091.131182,1210.582206,709.6389105,880.6114827,683.1307071,736.2985901,1233.182371,746.1599636,1049.068472,846.9414497,141.0293649,292.5910543,407.3290339,329.3521485,319.2198801,358.9587813,300.6765896,673.4475581,289.9892457,359.7532468,348.1224602,241.6823663,259.652343,288.4524067,266.4612101,313.1733688,337.4371522,302.824099,294.9161109,374.7039667,330.733092,297.3475511,240.1047416,409.597799
hsa-miR-138-1-3p,56.12264222,64.1494631,48.89937259,47.85958292,46.36153741,46.00608147,29.55261962,45.75543345,61.2448424,74.0396364,69.13882545,28.44244311,53.10779355,45.58963671,68.8140535,73.85208548,59.36767068,30.31108806,56.43553295,48.41713361,59.37547474,32.95449023,49.1901677,43.06048994,48.42722072,53.02044838,44.73888969,55.94668041,57.10015618,37.4381278,39.42176158,60.07110456,60.94330841,57.84564119,55.58251324,59.04975734,65.65910288,62.29226179,53.09627047,48.24822704,55.50454219,42.89553295,60.56882422,49.98490526,63.93320615,42.91873499,55.11722917,37.61263152,57.17590527,40.49504915,50.78838834,53.96907604,39.14378332,54.78458533,41.90985933,52.9418234,44.21293385,55.68357937,65.24242086,63.18804009,30.37555551,58.81227223,38.40530891,67.55941507,71.39102749,45.26002025,37.24392802,54.65150341,39.93294531,41.37737024,47.54095272,29.36327815,51.9304686,35.89039161,49.54303907,46.81457574,45.79504208,62.1177639,48.85113494,35.51696367,55.12218201,35.09070478,43.15246508,50.97614529
hsa-miR-873-5p,343.4171202,312.0784691,358.13625,243.0516074,195.6456879,186.7846908,293.2529178,385.1082316,238.4837045,179.2538565,217.6172867,511.9639759,284.6577734,280.6010034,304.0973982,265.2938993,324.1875051,304.5894703,208.9200018,363.1285021,193.994008,91.87312429,331.6822736,109.2266086,206.0358118,269.4304417,318.2852438,250.6701914,202.1164258,190.070495,166.0746552,315.6278375,221.4559658,421.6642792,195.5681022,219.5912851,288.7069377,249.1690472,275.9839113,150.3386785,233.6353985,249.1240567,215.2356432,240.4934121,291.6137056,347.4373785,350.2385955,311.4796048,306.0592576,268.105153,276.0594657,183.3087583,157.837836,208.9930477,306.9897196,212.5817832,268.8624356,300.6913286,356.6091413,339.2200047,110.6538094,238.1897025,240.9060286,242.4900434,273.3256481,196.6469845,208.0209638,210.9665562,235.7945342,254.0110784,191.69739,240.5530094,148.3727674,151.537209,206.2061626,174.3439373,286.8215793,243.2945753,282.2510019,188.2399075,198.4398552,169.9128863,248.9565293,235.205723
hsa-miR-873-3p,118.2584247,172.5100427,165.9823774,117.3028993,95.50476707,89.25179805,129.5768706,155.3778261,114.1381154,187.0475025,103.1415265,303.3860598,130.2911202,136.7689101,122.4485364,130.495918,134.0775484,139.726723,113.9563646,140.2672841,124.89324,57.92001314,147.5705031,64.06560698,90.69097699,157.9792952,135.4949231,83.55673048,108.7622022,83.51582355,62.90706636,121.1603634,115.8781216,210.0710127,98.81335688,99.64646552,114.90343,138.1263196,123.1133304,62.93247006,114.2360927,108.0637465,84.36371945,105.628479,135.6949682,83.7937207,166.7470604,102.2593419,140.5854612,135.4489575,112.2259549,108.8686534,103.5416204,107.5401119,96.39267646,96.10977171,136.223634,123.7412875,133.4504063,118.6161454,69.42984117,136.7385329,139.6556688,102.5455407,98.92756666,84.27727908,123.5408344,89.91053787,99.83236328,144.8207959,104.2833801,92.60726185,81.60502208,90.39061592,105.7810834,72.64330719,132.5645955,103.5296065,133.8882958,83.46486463,138.5929148,108.9658728,84.09198323,118.0500207
hsa-miR-548f-3p,4.008760158,0.866884637,0,0.938423195,0.927230748,0,3.409917648,1.906476394,0.927952158,0,2.266846736,0,2.832415656,3.210537797,3.035914125,2.868042154,0.66705248,2.957179323,2.170597421,2.848066683,1.535572622,0.998620916,1.405433363,4.201023409,0,3.246149901,2.556507982,0.726580265,2.719055056,3.599819981,0.838760885,5.090771573,3.433425826,7.611268577,2.058611602,1.845304917,5.793450254,2.708359208,4.667803997,2.796998669,3.87240992,6.599312761,5.948723807,2.82933426,3.914277927,2.043749285,4.883805116,1.175394735,4.708603964,0.698190503,0.819167554,1.861002622,5.050810751,8.116234863,2.095492967,2.443468772,1.194944158,3.712238625,1.482782292,5.542810534,10.84841268,7.351534028,9.310377919,4.825672505,9.178846391,12.48552283,18.16776976,1.175301149,13.31098177,18.38994233,10.73505384,12.42292537,11.6578603,13.29273763,2.678002112,6.457182861,9.641061491,12.94120081,10.85580776,3.551696367,4.724758458,5.540637598,4.425893854,8.048865045
hsa-miR-1231,21.38005418,44.21111646,30.30383654,14.07634792,21.32630721,24.84328399,31.82589805,16.20504935,18.55904315,58.45234453,32.86927767,41.08352893,20.53501351,25.68430237,20.74541319,20.79330562,18.67746943,20.70025526,42.32664972,35.60083354,11.2608659,29.95862749,23.18965049,55.66356017,30.81732228,62.75889808,5.113015965,23.25056848,22.65879214,13.67931593,14.25893504,28.50832081,11.15863394,13.70028344,24.70333922,18.45304917,15.44920068,59.58390259,46.09456447,23.77448869,25.17066448,17.323196,16.2237922,11.31733704,30.00946411,23.50311678,27.20977136,27.62177627,23.54301982,41.19323965,25.39419417,26.98453802,12.62702688,36.52305689,30.38464801,12.21734386,25.09382732,43.30945062,5.189738023,14.41130739,34.71492059,32.34674972,23.2759448,39.81179816,47.9339756,29.65311671,27.25165465,22.9183724,32.32667002,29.88365629,30.6715824,21.45778019,18.01669319,39.8782129,32.13602534,51.65746289,37.35911328,28.47064179,16.28371165,33.74111549,31.49838972,38.78446318,28.76831005,27.72386849
